year,title,citations,authors,editorial
"2019","Chefsache Finanzen in Einkauf und Supply Chain","1","Dr. Alwin Locker","SPRINGER"
"2019","Les technologies numériques au service de l’administration de l’impôt","0","Marc Wolf, Stephen Dale","SPRINGER"
"2019","Die Grundlagen des E-Marketplace","0","Tobias Kollmann","SPRINGER"
"2019","Der CFO als Governance- und Administrationsexperte","0","Matthias J. Rapp, Axel Wullenkord","SPRINGER"
"2019","The Palgrave Handbook of Anarchism","62","Carl Levy, Matthew S. Adams","SPRINGER"
"2019","Sustainable Business Models","38","Annabeth Aagaard","SPRINGER"
"2019","Lean Digital Transformation ","10","Prof. Dr. André Kieviet","SPRINGER"
"2019","Mathematik für Wirtschaftsinformatiker","2","Prof. Dr. Wolfgang Kohn","SPRINGER"
"2019","Essenz der Informatik","5","Claudio Franzetti","SPRINGER"
"2019","Geschäftsmodelle in der digitalen Welt","80","Prof. Dr. Wolfgang Becker","SPRINGER"
"2019","Egalitarian Society or Benevolent Dictatorship: The State of Cryptocurrency Governance","10","Sarah Azouvi, Mary Maller, Sarah Meiklejohn","SPRINGER"
"2019","Lattice RingCT V2.0 with Multiple Input and Multiple Output Wallets","10","Wilson Alberto Torres, Veronika Kuchta, Ron Steinfeld","SPRINGER"
"2019","PINFER: Privacy-Preserving Inference","1","Marc Joye, Fabien Petitcolas","SPRINGER"
"2019","Introduction","1","Michael I. C. Nwogugu","SPRINGER"
"2019","Individual Process Orientation as a Two-Dimensional Construct: Conceptualization and Measurement Scale Development","1","Monika Klun, Michael Leyer","SPRINGER"
"2019","Creating Products and Services in Plant Biotechnology","2","Monica Boscaiu, Miquel Estruch, Ana Fita","SPRINGER"
"2019","Towards Data Anonymization in Data Mining via Meta-heuristic Approaches","0","Fatemeh Amiri, Gerald Quirchmayr","SPRINGER"
"2019","Trust-Aware Process Design","8","Michael Rosemann","SPRINGER"
"2019","An Impact-Driven Smart Sustainable City Framework to Address Urban Challenges: Smart Dubai Experience","2","Okan Geray","SPRINGER"
"2019","Robotic Process Automation: Systematic Literature Review","41","Lucija Ivančić, Dalia Suša Vugec","SPRINGER"
"2019","How AI Is Changing the Insurance Landscape","5","Francesco Corea","SPRINGER"
"2019","Travel Domain: Replacing GDS with Next-Generation Travel Platform","0","Debajani Mohanty","SPRINGER"
"2019","IoT-F2N: An energy-efficient architectural model for IoT using Femtolet-based fog network","11","Anwesha Mukherjee, Priti Deb, Debashis De, Rajkumar Buyya","SPRINGER"
"2019","A Study on Subject Data Access in Online Advertising After the GDPR","18","Tobias Urban, Dennis Tatang, Martin Degeling","SPRINGER"
"2019","How Smart Cities Explore New Technologies","4","Christian Bremser, Gunther Piller","SPRINGER"
"2019","The Right Tool for the Right Job","0","Francesco Strazzullo","SPRINGER"
"2019","An Optimization Model for Multi-Asset Batch Auctions with Uniform Clearing Prices","2","Tom Walther","SPRINGER"
"2019","Organizational Digital Footprint for Traceability, Provenance Approach","0","Sheetal Arya, Kumar Abhishek, Akshay Deepak","SPRINGER"
"2019","Modeling a Bulletin Board Service Based on Broadcast Channels with Memory","2","Severin Hauser, Rolf Haenni","SPRINGER"
"2019","User Perceptions of Security and Usability of Mobile-Based Single Password Authentication and Two-Factor Authentication","2","Devriş İşler, Alptekin Küpçü, Aykut Coskun","SPRINGER"
"2019","Exploring the Impact of Industry 4.0 Concepts on Energy and Environmental Management Systems: Evidence from Serbian Manufacturing Companies","2","Milovan Medojevic, Nenad Medic","SPRINGER"
"2019","The Information and Analytical Platform for the Big Data Mining About Innovation in the Region","2","Leyla Gamidullaeva, Alexey Finogeev","SPRINGER"
"2019","Security and Privacy Issues in Internet of Things","0","Liehuang Zhu, Keke Gai, Meng Li","SPRINGER"
"2019","Adoption of Digital Currencies: The Companies’ Perspective","0","Ioanna Roussou, Emmanouil Stiakakis","SPRINGER"
"2019","Smarthoods: Aquaponics Integrated Microgrids","2","Florijn de Graaf, Simon Goddek","SPRINGER"
"2019","News Sentiment and Cryptocurrency Volatility","0","Serkan Cankaya, Elcin Aykac Alp","SPRINGER"
"2019","Towards Minimising Timestamp Usage In Application Software","3","Christian Burkert, Hannes Federrath","SPRINGER"
"2019","The Causal Relationship Between Returns and Trading Volume in Cryptocurrency Markets: Recursive Evolving Approach","1","Efe Caglar Cagli","SPRINGER"
"2019","Strategic Aspects of Energy","0","Didier Sornette, Wolfgang Kröger","SPRINGER"
"2019","The Basics of Cryptography and Encryption","0","Henri Arslanian, Fabrice Fischer","SPRINGER"
"2019","US FDA issues final guidance for issuing public warnings/notices","1","","SPRINGER"
"2019","Bitcoin Core Wallet","0","Harris Brakmić","SPRINGER"
"2019","Special feature: Econophysics 2017: synergetic fusion of econophysics and other fields of science—Part II","0","Yuichi Ikeda","SPRINGER"
"2019","Special Issue of APWeb-WAIM 2018","0","Yi Cai, Jianliang Xu, Qing Li","SPRINGER"
"2019","Qualitative Study of Security Resiliency Towards Threats in Future Internet Architecture","0","M. S. Vidya, Mala C. Patil","SPRINGER"
"2019","Introduction","0","Mitt Nowshade Kabir","SPRINGER"
"2019","Introduction to the special issue on FinTech","5","Gang Kou","SPRINGER"
"2019","The Promise of Technological Decentralization. A Brief Reconstruction","9","Jan-Felix Schrape","SPRINGER"
"2019","Designing the Integration Layer","0","Shailesh Kumar Shivakumar, Sourabhh Sethii","SPRINGER"
"2019","Economic Design of Things","0","Burak Can","SPRINGER"
"2019","Information and Communication Technologies for Financial Innovations","3","Adam Marszk, Ewa Lechman, Yasuyuki Kato","SPRINGER"
"2019","Cryptocurrencies as an Investment Vehicle: The Asymmetric Relationships Between Bitcoin and Precious Metals","0","M. Kamisli","SPRINGER"
"2019","Approach of Estimation of the Fair Value of Assets on a Cryptocurrency Market","5","Olga Romanchenko, Olga Shemetkova, Victoria Piatanova, Denis Kornienko","SPRINGER"
"2019","The Size and Taxation of Cryptocurrency: An Assessment for Emerging Economies","1","Erdoğan Teyyare, Kadir Ayyıldırım","SPRINGER"
"2019","Post-Industrial and Digital Society","0","Sky Croeser","SPRINGER"
"2019","An Overview for Markov Decision Processes in Queues and Networks","4","Quan-Lin Li, Jing-Yu Ma, Rui-Na Fan, Li Xia","SPRINGER"
"2019","An International Comparative Study on the Intension to Using Crypto-Currency","3","Kyung-Jin Jung, Jung-Boem Park","SPRINGER"
"2019","Optimizing Routing Performance in P2P Networks Using Machine Learning","0","Amruta Deshmukh, M. A. Pund","SPRINGER"
"2019","Analysis of Relationship Between International Interest Rates and Cryptocurrency Prices: Case for Bitcoin and LIBOR","3","Serdar Erdogan, Volkan Dayan","SPRINGER"
"2019","Cybersecurity Threats: Past and Present","1","Ganna Pogrebna, Mark Skilton","SPRINGER"
"2019","Health-Centered Care Based on Co-Designed Cyber-Physical System","0","Renato Basso Nabuco, Anderson Orzari Ribeiro","SPRINGER"
"2019","The Data Sharing Economy: On the Emergence of New Intermediaries","32","Heiko Richter, Peter R. Slowinski","SPRINGER"
"2019","Three Generations of Construction Safety Informatics: A Review","1","Rita Yi Man Li","SPRINGER"
"2019","How Is a Machine Learning Algorithm ","1","Engin Sorhun","SPRINGER"
"2019","AI and Insurance","0","Francesco Corea","SPRINGER"
"2019","Introduction","0","Volker Liermann, Claus Stegmann","SPRINGER"
"2019","A Generic DEMO Model for Co-creation and Co-production as a Basis for a Truthful and Appropriate REA Model Representation","1","Frantisek Hunka, Steven van Kervel","SPRINGER"
"2019","Wake Up: You Are the Target!","0","Ganna Pogrebna, Mark Skilton","SPRINGER"
"2019","Towards the Digital Transformation: Are Portuguese Organizations in This Way?","2","Carla Santos Pereira, Fernando Moreira","SPRINGER"
"2019","A Conceptual Blueprint for Enterprise Architecture Model-Driven Business Process Optimization","0","Dóra Őri, Zoltán Szabó","SPRINGER"
"2019","An Empirical Investigation of the Cultural Impacts on the Business Process Concepts’ Representations","0","Gregor Polančič, Pavlo Brin, Saša Kuhar","SPRINGER"
"2019","Political-Economic Transformations in China","0","Patrice Poujol","SPRINGER"
"2019","The Analysis of Cryptocurrency Based on ","1","Mohamed Cherif El Amri, Mustafa Omar Mohammed","SPRINGER"
"2019","Towards a Cyber-Physical Systems Based Operating Room of the Future","2","Chin-Boon Chng, Pooi-Mun Wong, Nicholas Ho","SPRINGER"
"2019","Integral Privacy Compliant Statistics Computation","3","Navoda Senavirathne, Vicenç Torra","SPRINGER"
"2019","Performance Effects of Dynamic Capabilities: The Interaction Effect of Process Management Capabilities","3","Jasna Prester, Tomislav Hernaus, Ana Aleksić","SPRINGER"
"2019","The Global Financial System’s New Tool: Digital Money","3","Faruk Dayi","SPRINGER"
"2019","Implementation of Industrial Internet of Things in the Renewable Energy Sector","7","Somudeep Bhattacharjee, Champa Nandi","SPRINGER"
"2019","Architecturing Elastic Edge Storage Services for Data-Driven Decision Making","1","Ivan Lujic, Hong-Linh Truong","SPRINGER"
"2019","Grand challenges and new avenues for corporate governance research","4","Marc Goergen, Laura Rondi","SPRINGER"
"2019","HMD Best Paper Award – Conference Dinner als würdiger Rahmen im 8. Jahr","0","Matthias Knoll, Sybille Thelen","SPRINGER"
"2019","A Critique of Economic Literature on Technology and Fourth Industrial Revolution: Employment and the Nature of Jobs","7","Ishaan Gera, Seema Singh","SPRINGER"
"2019","Internet of Things Applications and Use Cases in the Era of Industry 4.0","4","V. Vijayaraghavan, J. Rian Leevinson","SPRINGER"
"2019","On Privacy Risks of Public WiFi Captive Portals","7","Suzan Ali, Tousif Osman, Mohammad Mannan","SPRINGER"
"2019","Challenges of big data integration in the life sciences","12","Sven Fillinger, Luis de la Garza","SPRINGER"
"2019","Securing Big Data from Eavesdropping Attacks in SCADA/ICS Network Data Streams through Impulsive Statistical Fingerprinting","6","Junaid Chaudhry, Uvais Qidwai, Mahdi H. Miraz","SPRINGER"
"2019","Introduction: The Emergence of eSports","2","Tobias M. Scholz","SPRINGER"
"2019","Today’s Threats","0","Eddy Willems","SPRINGER"
"2019","How to Choose Its Parents in the Tangle","4","Vidal Attias, Quentin Bramas","SPRINGER"
"2019","Graph Perturbation as Noise Graph Addition: A New Perspective for Graph Anonymization","3","Vicenç Torra, Julián Salas","SPRINGER"
"2019","FinTech Activities and Business Models: Analogies and Differences with the Traditional Financial Channels","0","Alessandra Tanda, Cristiana-Maria Schena","SPRINGER"
"2019","AI Business: Framework and Maturity Model","4","Peter Gentsch","SPRINGER"
"2019","A Review and Survey on Smartphones: The Closest Enemy to Privacy","0","Priyanka Jayakumar, Lenice Lawrence","SPRINGER"
"2019","Legal Automation: AI and Law Revisited","2","Cecilia Magnusson Sjöberg","SPRINGER"
"2019","Catalysing the SME Growth Ecosystem in the New Information Age","0","Luca Peyrano","SPRINGER"
"2019","TumbleBit++: A Comprehensive Privacy Protocol Providing Anonymity and Amount-Invisibility","3","Yi Liu, Zhen Liu, Yu Long, Zhiqiang Liu, Dawu Gu, Fei Huan, Yanxue Jia","SPRINGER"
"2019","Card-Based Cryptographic Protocols with the Minimum Number of Rounds Using Private Operations","9","Hibiki Ono, Yoshifumi Manabe","SPRINGER"
"2019","Ontology-Based Semantic Models for Industrial IoT Components Representation","2","Nikolay Teslya, Igor Ryabchikov","SPRINGER"
"2019","Malicious Supply Chain Risk: A Literature Review and Future Directions","3","Scott DuHadway, Steven Carnovale","SPRINGER"
"2019","Recent Cyber Attacks and Vulnerabilities in Medical Devices and Healthcare Institutions","7","Jake Beavers, Sina Pournouri","SPRINGER"
"2019","bitcoind","0","Harris Brakmić","SPRINGER"
"2019","Big Data in 5G Distributed Applications","5","Valentina Nejkovic, Ari Visa, Milorad Tosic","SPRINGER"
"2019","Open Algorithms for Identity Federation","1","Thomas Hardjono, Alex Pentland","SPRINGER"
"2019","Introduction: From the Industrial Economy to the Digital Economy: A Giant Leap—Research on the “1 + 10” Framework of the Digital Economy","4","Xiaoming Zhu","SPRINGER"
"2019","Architecture for Production Internet","0","Stanisław Strzelczak, Stanisław Marciniak","SPRINGER"
"2019","Empirical Evidence of the Relationships Between Bitcoin and Stock Exchanges: Case of Return and Volatility Spillover","3","M. Kamisli, S. Kamisli, F. Temizel","SPRINGER"
"2019","Singularity’s Potential for Sustainability and Environmental Health and Well-Being","0","David Courard-Hauri","SPRINGER"
"2019","103. Jahrestagung der Deutschen Gesellschaft für Pathologie e.V.","0","","SPRINGER"
"2019","Intelligent Network Control","0","Haipeng Yao, Chunxiao Jiang, Yi Qian","SPRINGER"
"2019","Fog Computing for 5G-Enabled Tactile Internet: Research Issues, Challenges, and Future Research Directions","16","Shubhani Aggarwal, Neeraj Kumar","SPRINGER"
"2019","The Three Generations of Electronic Government: From Service Provision to Open Data and to Policy Analytics","16","Yannis Charalabidis, Euripidis Loukis, Charalampos Alexopoulos","SPRINGER"
"2019","Fintech Regulation","4","Nafis Alam, Lokesh Gupta, Abdolhossein Zameni","SPRINGER"
"2019","The Role of an Artificial Intelligence Ecosystem in Radiology","2","Bibb Allen, Robert Gish, Keith Dreyer","SPRINGER"
"2019","Short Paper: An Empirical Analysis of Monero Cross-chain Traceability","4","Abraham Hinteregger, Bernhard Haslhofer","SPRINGER"
"2019","Simulation Extractability in Groth’s zk-SNARK","7","Shahla Atapoor, Karim Baghery","SPRINGER"
"2019","Structuring in the Digital Age","1","Michael Rosemann","SPRINGER"
"2019","The next wave of digital technological change and the cultural industries","31","Christian Peukert","SPRINGER"
"2019","LND","0","Harris Brakmić","SPRINGER"
"2019","Process Maturity of Organizations Using Artificial Intelligence Technology – Preliminary Research","1","Piotr Sliż","SPRINGER"
"2019","Price Prediction of Cryptocurrency: An Empirical Study","2","Liuqing Yang, Xiao-Yang Liu, Xinyi Li, Yinchuan Li","SPRINGER"
"2019","Volatility in the Cryptocurrency Market","42","Jinan Liu, Apostolos Serletis","SPRINGER"
"2019","An Estimation for Bitcoin Price Volatility","0","Murat Akbalık, Melis Zeren, Ömer Sarıgül","SPRINGER"
"2019","Sustainable Supply Chain Management","16","Morgane M. C. Fritz","SPRINGER"
"2019","A Study on the Rainbowchain Certificate in Order to Overcome Existing Certification System","0","Seong-kyu Kim, Jun-Ho Huh","SPRINGER"
"2019","Research of Ethereum Mining Hash Rate Dependency on GPU Hardware Settings","3","Paulius Danielius, Tomas Savenas","SPRINGER"
"2019","A Comprehensive Framework for Accounting 4.0: Implications of Industry 4.0 in Digital Era","1","Banu Esra Aslanertik","SPRINGER"
"2019","Applications of Digital Technologies in Sustainable Logistics and Supply Chain Management","4","Fuyin Wei, Cyril Alias, Bernd Noche","SPRINGER"
"2019","Book Shelf","0","","SPRINGER"
"2019","Gegenüberstellung der Finanzierungsalternativen","0","Klaus Himmer","SPRINGER"
"2019","Grundzüge des maschinellen Lernens ","7","Carsten Lanquillon","SPRINGER"
"2019","Das S-Netzwerk als universelles Informationssystem für unleugbare Daten","0","Johannes Viehmann","SPRINGER"
"2019","Theorie: Integration von digitalen Lösungen innerhalb der Wertschöpfungskette von Immobilienfonds – Eine kritische Betrachtung","0","Verena Rock, Aaron Fath, Manuel Steffan","SPRINGER"
"2019","Die Grundlagen des E-Business","0","Tobias Kollmann","SPRINGER"
"2019","Werkzeuge der digitalen Transformation","0","André Kieviet","SPRINGER"
"2019","Kryptowährungen","0","Johannes Viehmann","SPRINGER"
"2019","Digitalisierung – ein Megatrend: Treiber & Technologische Grundlagen","5","Oliver Faber","SPRINGER"
"2019","Handbuch Industrie 4.0 und Digitale Transformation","78","Prof. Dr. Robert Obermaier","SPRINGER"
"2019","Digitalen Wandel gestalten","15","Andrea Lochmahr, Patrick Müller","SPRINGER"
"2019","Internet-Ökonomie","11","Prof. Dr. Reiner Clement, Dirk Schreiber, Paul Bossauer","SPRINGER"
"2019","Chancen und Grenzen der Nachhaltigkeitstransformation ","19","Dr. Fred Luks","SPRINGER"
"2019","Anwendungsorientierte Wirtschaftsinformatik","9","Prof. Dr. Paul Alpar","SPRINGER"
"2019","Smart Cities/Smart Regions – Technische, wirtschaftliche und gesellschaftliche Innovationen","23","Prof. Dr. Jorge Marx Gómez","SPRINGER"
"2019","Cloud-Computing","0","Claudio Franzetti","SPRINGER"
"2019","Die Grundlagen des E-Marketplace","0","Tobias Kollmann","SPRINGER"
"2019","Initial Coin Offerings (ICOs) als Finanzierungsalternative für Innovationen und Startups – Eine kritische Analyse unter besonderer Berücksichtigung des deutschen Kapitalmarkts","0","Alissa Palosch, Marc Mehlhorn, Tobias Popović","SPRINGER"
"2019","Die Transformation im Stromvertrieb","0","Jörg Heiner Georg","SPRINGER"
"2019","Supply Chain Finance","0","Alwin Locker, Pan Theo Grosse-Ruyken","SPRINGER"
"2019","Verwaltungsinformatik und eGovernment im Zeichen der Digitalisierung – Zeit für ein neues Paradigma","8","Andreas Schmid","SPRINGER"
"2019","Aquaponics Food Production Systems","393","Dr. Simon Goddek, Alyssa Joyce","SPRINGER"
"2019","Major Challenges Facing Higher Education in the Arab World: Quality Assurance and Relevance","37","Adnan Badran, Elias Baydoun","SPRINGER"
"2019","Advances in Consulting Research","68","Volker Nissen","SPRINGER"
"2019","Understanding Risks and Uncertainties in Energy and Climate Policy","30","Haris Doukas, Alexandros Flamos","SPRINGER"
"2019","Digital Business Models","43","Annabeth Aagaard","SPRINGER"
"2019","#MeToo and the Politics of Social Change","245","Bianca Fileborn, Rachel Loney-Howes","SPRINGER"
"2019","The Changing Strategies of International Business","25","Agnieszka Chidlow, Pervez N. Ghauri","SPRINGER"
"2019","Smart Cities in the Gulf","29","Wael A. Samad, Elie Azar","SPRINGER"
"2019","Financing Sustainable Development","120","Magdalena Ziolo, Bruno S. Sergi","SPRINGER"
"2019","Hidden Digital Champions","2","Nadja Forster","SPRINGER"
"2019","Gestaltung und Management der digitalen Transformation ","21","Prof. Dr. Ronny Alexander Fürst","SPRINGER"
"2019","Daten- und Prozessmodellierung für Versicherer","0","Frank Urlaß","SPRINGER"
"2019","Digitalisierung & Nachhaltigkeit","14","Prof. Dr. Michael Jacob","SPRINGER"
"2019","Gebäudetechnik als Strukturgeber für Bau- und Betriebsprozesse","6","Christoph van Treeck, Thomas Kistemann","SPRINGER"
"2019","Digital","1","Jürgen Beetz","SPRINGER"
"2019","Hirn 1.0 trifft Technologie 4.0","1","Ralf Günthner, Daniela Dollinger","SPRINGER"
"2019","Zukunftsvision Deutschland","6","Prof. Dr. Marion A. Weissenberger-Eibl","SPRINGER"
"2019","Nachhaltiges Beschaffungsmanagement","16","Prof. Dr. Wanja Wellbrock","SPRINGER"
"2019","Cryptocurrency or usury? Crime and alternative money laundering techniques","27","Raffaella Barone, Donato Masciandaro","SPRINGER"
"2019","Data-Led Governance of Self-driving Vehicles for Urban Shared Mobility","2","Tom Voege","SPRINGER"
"2019","
         Agrar-Digitalrecht für eine nachhaltige Landwirtschaft 4.0
        ","7","Prof. Dr. Ines Härtel","SPRINGER"
"2019","Introduction to Security and Quality Improvement in Complex Cyber-Physical Systems Engineering","3","Stefan Biffl, Matthias Eckhart, Arndt Lüder","SPRINGER"
"2019","Ethical Finance as a Manifestation of International Economic Relations","0","Elena N. Novokshonova, Ilya V. Tyurnin","SPRINGER"
"2019","High-performance computing systems and applications for AI","6","Gangman Yi, Vincenzo Loia","SPRINGER"
"2019","Live Film Production Case Study: ","0","Patrice Poujol","SPRINGER"
"2019","Information Security Governance, Technology, Processes and People: Compliance and Organisational Readiness","0","Berta Pappenheim da Silva, Alonso Jose da Silva II","SPRINGER"
"2019","Smart manufacturing systems: state of the art and future trends","99","Y. J. Qu, X. G. Ming, Z. W. Liu, X. Y. Zhang","SPRINGER"
"2019","Quantum Computing – a new hype?","1","Claudia Linnhoff-Popien","SPRINGER"
"2019","DoI-SMS: A Diffusion of Innovations Based Subsidy Minting Schedule for Proof-of-Work Cryptocurrencies","12","Janez Trobevšek, Calem John Smith, Federico De Gonzalez-Soler","SPRINGER"
"2019","Digital Learning Experience of Exponential Organisation Employees: The Race Against Obsolescence","0","John Ludike","SPRINGER"
"2019","Exploding the Fine Print: Designing Visual, Interactive, Consumer-Centric Contracts and Disclosures","2","Margaret Hagan","SPRINGER"
"2019","Detecting and Preventing File Alterations in the Cloud Using a Distributed Collaborative Approach","0","José Antonio Cárdenas-Haro","SPRINGER"
"2019","Long-term integrity protection of genomic data","2","Johannes Buchmann, Matthias Geihs, Kay Hamacher","SPRINGER"
"2019","Digital technologies will profoundly impact the way we grow and distribute food: here’s how","2","Marie-Agnès Jouanjean","SPRINGER"
"2019","The Standardised Digital Forensic Investigation Process Model (SDFIPM)","6","Reza Montasari, Richard Hill, Victoria Carpenter","SPRINGER"
"2019","Competition Law for a Complex Economy","10","Ioannis Lianos","SPRINGER"
"2019","Draft Design of Distributed Ledger Based Peer-to-Peer Business Platform","2","ByungRae Cha, Sun Park, ByeongChun Shin","SPRINGER"
"2019","Commentary on this special issue of Advances in Audit Analytics","0","Deniz Appelbaum","SPRINGER"
"2019","Digital Transformation and Quality, Efficiency, and Flexibility in Arab Universities","1","Milad Sebaaly","SPRINGER"
"2019","Introduction","0","James B. Glattfelder","SPRINGER"
"2019","Introduction","0","Vitor N. Coelho, Igor M. Coelho, Thays A. Oliveira","SPRINGER"
"2019","The Development of the Agro-industrial Complex in the Cyber Economy","4","Irina A. Morozova, Tatiana N. Litvinova","SPRINGER"
"2019","Machine Learning Based Trust Model for Misbehaviour Detection in Internet-of-Vehicles","7","Sarah Ali Siddiqui, Adnan Mahmood, Wei Emma Zhang","SPRINGER"
"2019","Surrounded by middlemen - how multi-sided platforms change the insurance industry","18","Key Pousttchi, Alexander Gleiss","SPRINGER"
"2019","Introduction to Data Science and Digital Business","0","Fausto Pedro García Márquez, Benjamin Lev","SPRINGER"
"2019","Security and privacy in IoT communication","5","Jin Li, Xiaofeng Liao, Nicolas Puech","SPRINGER"
"2019","Quantified Self","1","Melanie Swan","SPRINGER"
"2019","Editorial","0","Erhard Rahm, Theo Härder","SPRINGER"
"2019","Cryptocurrency","0","","SPRINGER"
"2019","The Model of Formation of the Omnichannel System of Sales by a Modern Company","0","Aleksei V. Bogoviz, Alexander E. Suglobov","SPRINGER"
"2019","Wireless Future of the Agrarian Market as a Basis of Food Security Provision","7","Svetlana V. Lobova, Alexander N. Alekseev","SPRINGER"
"2019","Sustainability in Finance and Economics","0","Diana-Mihaela Țîrcă, Anișoara-Niculina Apetri","SPRINGER"
"2019","User Onboarding","0","Santiago Palladino","SPRINGER"
"2019","Precision Medicine: A Personalized Treatment from Your Gene","0","P. K. Balasubramani, K. Preetha","SPRINGER"
"2019","Template-based AADL automatic code generation","5","Kai Hu, Zhangbo Duan, Jiye Wang, Lingchao Gao","SPRINGER"
"2019","The Logic and Principles of Intelligent Machines’ Decision-Making in the Cyber Economy","0","Alexander V. Yudin","SPRINGER"
"2019","Introduction to Digitalization Cases: How Organizations Rethink Their Business for the Digital Age","20","Nils Urbach, Maximilian Röglinger","SPRINGER"
"2019","Predicting the Price of Bitcoin Using Hybrid ARIMA and Machine Learning","10","Dinh-Thuan Nguyen, Huu-Vinh Le","SPRINGER"
"2019","Unbundling Professional Expertise","0","Edgar A Burns","SPRINGER"
"2019","False data injection attacks against smart gird state estimation: Construction, detection and defense","33","Meng Zhang, Chao Shen, Ning He, SiCong Han, Qi Li","SPRINGER"
"2019","State synchronization in process-oriented chaincode","4","Lian Yu, Wei-Tek Tsai","SPRINGER"
"2019","Renewables finance and investment: how to improve industry with private capital in China","6","Pingkuo LIU, Penghao CHU","SPRINGER"
"2019","
","10","Adnan Mahmood, Wei Emma Zhang, Quan Z. Sheng","SPRINGER"
"2019","Parametric Updates in Parametric Timed Automata","2","Étienne André, Didier Lime","SPRINGER"
"2019","Perspectives on the Potential Application of Intelligent Machines in the Cyber Economy","0","Stanislav E. Prokofyev, Tatyana V. Bratarchuk, Irina I. Klimova","SPRINGER"
"2019","A Survey on the Security and the Evolution of Osmotic and Catalytic Computing for 5G Networks","7","Gaurav Choudhary, Vishal Sharma","SPRINGER"
"2019","A Study on Smart Electronics Voting Machine Using Face Recognition and Aadhar Verification with IOT","12","Kone Srikrishnaswetha, Sandeep Kumar","SPRINGER"
"2019","FinSec 3.0: Theory and Practices in Financial Enterprise","0","Yang Li, Jing-Ping Qiu, Qing Xie","SPRINGER"
"2019","Copyright Management of User-Generated Video for Journalistic Reuse","0","Roberto García, Maria Teixidor, Paloma de Barrón","SPRINGER"
"2019","An Automatically Iterated One-Time Basis Authenticated Scheme Against Relay Attack","0","Hongfeng Zhu, Rui Wang","SPRINGER"
"2019","Synchronous, with a Chance of Partition Tolerance","18","Yue Guo, Rafael Pass, Elaine Shi","SPRINGER"
"2019","Homomorphic Time-Lock Puzzles and Applications","34","Giulio Malavolta, Sri Aravinda Krishnan Thyagarajan","SPRINGER"
"2019","Entrepreneurship as an Innovation Driver in an Industrial Ecosystem","4","Markus Hofmann, Ferran Giones","SPRINGER"
"2019","Conclusion: Closing the Circle of Financing and Financial Reporting for SMEs. Our Formula","0","Raz van Hoinaru","SPRINGER"
"2019","Exploiting Transaction Accumulation and Double Spends for Topology Inference in Bitcoin","10","Matthias Grundmann, Till Neudecker","SPRINGER"
"2019","Current Problems in the Training of Digital Personnel for the Cyber Economy and How to Solve Them","0","Natalia A. Zavalko","SPRINGER"
"2019","Error Detection in the Decentralized Voting Protocol","4","Alexander Bogdanov, Alexei Uteshev","SPRINGER"
"2019","Financing Models for SMEs in the Age of Disintermediation","1","Ruth Wandhöfer","SPRINGER"
"2019","Editorial: Current Challenges of Smart Cities and Internet of Things","4","Dagmar Caganova, Predrag K. Nikolic, Andy Pusca","SPRINGER"
"2019","The Interest Rate Behaviour of Bitcoin as a Digital Asset","0","Thabo J. Gopane","SPRINGER"
"2019","Connectivity Design Considerations for a Dedicated Shared Mobility Vehicle","0","Jörg Kottig, Dirk Macke, Michael Pielen","SPRINGER"
"2019","Internet of Things: information security challenges and solutions","57","Natalia Miloslavskaya, Alexander Tolstoy","SPRINGER"
"2019","Building Microservices Applications on Azure Stack","0","Harsh Chawla, Hemant Kathuria","SPRINGER"
"2019","Planet Ocean, a World of Cities: A Journey Around the Shores of the Anthropocene","0","Voula P. Mega","SPRINGER"
"2019","Innovation policy and international relations: directions for EU diplomacy","7","Jos Leijten","SPRINGER"
"2019","Medical Data Processing and Analysis for Remote Health and Activities Monitoring","29","Salvatore Vitabile, Michal Marks","SPRINGER"
"2019","The Cyber Economy as an Outcome of Digital Modernization Based on the Breakthrough Technologies of Industry 4.0","2","Elena G. Popkova, Lubinda Haabazoka","SPRINGER"
"2019","Computational modelling and data-driven techniques for systems analysis","0","Stan Matwin, Luca Tesei, Roberto Trasarti","SPRINGER"
"2019","Big Data and Sensitive Data","0","Kurt Nielsen","SPRINGER"
"2019","The development trend and practical innovation of smart cities under the integration of new technologies","18","Xiaohong Chen","SPRINGER"
"2019","A Perspective on the Challenges and Opportunities for Privacy-Aware Big Transportation Data","10","Godwin Badu-Marfo, Bilal Farooq","SPRINGER"
"2019","Flexibility, Vision and Foresight in the Planning for Tomorrow’s Smart City","0","Joseph N. Pelton, Indu B. Singh","SPRINGER"
"2019","Innovation, Research, and Technology","0","Rafael Leal-Arcas","SPRINGER"
"2019","Flexibility","0","Rajneesh Chowdhury","SPRINGER"
"2019","Editorial on the first issue of the new journal “Leadership, Education, Personality: An
      Interdisciplinary Journal”
    ","0","Werner G. Faix","SPRINGER"
"2019","Aktuelle und geplante Anwendungsfelder","0","Robert Wilkens, Richard Falk","SPRINGER"
"2019","Die Jahresabschlussprüfung in der Smart Factory","0","Stefan Groß","SPRINGER"
"2019","Weiterentwicklungsmodell der neuen IT","0","Frank Urlaß","SPRINGER"
"2019","Die nackte Maschine","0","Jürgen Beetz","SPRINGER"
"2019","Digitale Zentralbankwährungen","0","Christian Jekat","SPRINGER"
