year,title,citations,authors,editorial
"2022","Innovative Technology at the Interface of Finance and Operations","32","Volodymyr Babich, John R. Birge","SPRINGER"
"2022","The Bitcoin Dilemma","1","Colin L. Read","SPRINGER"
"2022","Proceedings of the Future Technologies Conference (FTC) 2021, Volume 1","25","Prof. Dr. Kohei Arai","SPRINGER"
"2022","Cultural Entrepreneurship","4","Vanessa Ratten","SPRINGER"
"2022","Data Engineering for Smart Systems","54","Prof. Priyadarsi Nanda","SPRINGER"
"2022","Cyber Security Intelligence and Analytics","15","Prof. Zheng Xu, Saed Alrabaee","SPRINGER"
"2022","Building on Smart Cities Skills and Competences","4","Dr. Panos Fitsilis","SPRINGER"
"2022","The Role of Digital Technologies in Shaping the Post-Pandemic World","4","Savvas Papagiannidis","SPRINGER"
"2022","Advanced Network Technologies and Intelligent Computing","35","Isaac Woungang","SPRINGER"
"2022","Bangabandhu and Digital Bangladesh","4","A. K. M. Muzahidul Islam, Jia Uddin","SPRINGER"
"2022","Cyber Security Intelligence and Analytics","11","Prof. Zheng Xu, Saed Alrabaee","SPRINGER"
"2022","Smart Energy Management","3","Prof. Dr. Kaile Zhou, Dr. Lulu Wen","SPRINGER"
"2022","Telemedicine: The Computer Transformation of Healthcare","4","Tanupriya Choudhury, Avita Katal","SPRINGER"
"2022","Advanced Maritime Technologies and Applications","7","Dr. Azman Ismail","SPRINGER"
"2022","Distributed Applications and Interoperable Systems","5","David Eyers, Spyros Voulgaris","SPRINGER"
"2022","Inventive Communication and Computational Technologies","43","Dr. G. Ranganathan","SPRINGER"
"2022","Sustainable Communication Networks and Application","37","Dr. P. Karrupusamy","SPRINGER"
"2022","Advances on Broad-Band Wireless Computing, Communication and Applications","28","Prof. Leonard Barolli","SPRINGER"
"2022","Algorithms and Architectures for Parallel Processing","15","Yongxuan Lai, Prof. Tian Wang","SPRINGER"
"2022","Socio-Life Science and the COVID-19 Outbreak","11","Prof. Makoto Yano","SPRINGER"
"2022","Stabilization, Safety, and Security of Distributed Systems","8","Stéphane Devismes, Franck Petit","SPRINGER"
"2022","Security and Privacy in New Computing Environments","4","Wenbo Shi, Prof. Xiaofeng Chen","SPRINGER"
"2022","Innovations in Bio-Inspired Computing and Applications","23","Dr. Ajith Abraham","SPRINGER"
"2022","Electronic Governance and Open Society: Challenges in Eurasia","5","Dr. Andrei V. Chugunov, Marijn Janssen","SPRINGER"
"2022","Emerging Research in Intelligent Systems","4","Dr. Miguel Botto-Tobar, Henry Cruz","SPRINGER"
"2022","Mobile Edge Computing","18","Yan Zhang","SPRINGER"
"2022","Computational Intelligence in Pattern Recognition ","31","Dr. Asit Kumar Das","SPRINGER"
"2022","Proceeding of International Conference on Computational Science and Applications ","5","Dr. Subhash Bhalla","SPRINGER"
"2022","Digital Economy, Business Analytics, and Big Data Analytics Applications","13","Saad G. Yaseen","SPRINGER"
"2022","Law and Practice of Crowdfunding and Peer-to-Peer Lending in Australia, China and Japan","0","Dr. Pelma Rajapakse, Yinxu Huang","SPRINGER"
"2022","Advances in Cryptology – ASIACRYPT 2022","22","Shweta Agrawal, Dongdai Lin","SPRINGER"
"2022","Algorithmic Mechanism Design for Internet of Things Services Market","1","Yutao Jiao, Ping Wang","SPRINGER"
"2022","Advanced Computing and Intelligent Technologies","28","Rabindra Nath Shaw, Sanjoy Das","SPRINGER"
"2022","Smart Data Intelligence","19","Dr. R. Asokan, Dr. Diego P. Ruiz","SPRINGER"
"2022","Information Integration and Web Intelligence","2","Eric Pardede, Pari Delir Haghighi","SPRINGER"
"2022","Computing, Communication and Learning","1","Sanjaya Kumar Panda","SPRINGER"
"2022","International Conference on Intelligent Emerging Methods of Artificial Intelligence & Cloud Computing","13","Dr. Fausto Pedro García Márquez","SPRINGER"
"2022","Smart Computing and Communication","6","Prof. Dr. Meikang Qiu, Keke Gai, Han Qiu","SPRINGER"
"2022","Applications of Networks, Sensors and Autonomous Systems Analytics","8","Prof. Jyotsna Kumar Mandal","SPRINGER"
"2022","Intelligent Systems for Social Good","10","Dr. Shyamapada Mukherjee","SPRINGER"
"2022","Digital Technologies and Transformation in Business, Industry and Organizations","2","Ruben Pereira, Isaias Bianchi","SPRINGER"
"2022","Service-Oriented Computing","6","Javier Troya, Brahim Medjahed, Mario Piattini","SPRINGER"
"2022","International Conference on Artificial Intelligence for Smart Community","4","Rosdiazli Ibrahim, K. Porkumaran","SPRINGER"
"2022","Systems, Software and Services Process Improvement","10","Murat Yilmaz, Paul Clarke","SPRINGER"
"2022","Service Oriented, Holonic and Multi-agent Manufacturing Systems for Industry of the Future","26","Prof. Theodor Borangiu","SPRINGER"
"2022","Emerging Technologies in Computer Engineering: Cognitive Computing and Intelligent IoT","10","Prof. Valentina E. Balas","SPRINGER"
"2022","The Transdisciplinary Reach of Design Science Research","3","Andreas Drechsler, Aurona Gerber","SPRINGER"
"2022","ISUW 2020","0","Reji Kumar Pillai, Prof. Girish Ghatikar, Vijay L. Sonavane","SPRINGER"
"2022","Advancements in Smart Computing and Information Security","0","Sridaran Rajagopal, Parvez Faruki","SPRINGER"
"2022","Advances in Distributed Computing and Machine Learning","18","Assoc. Prof. Rashmi Ranjan Rout","SPRINGER"
"2022","Innovations for Community Services","5","Frank Phillipson, Gerald Eichler","SPRINGER"
"2022","Handbook of Technology Application in Tourism in Asia","6","Azizul Hassan","SPRINGER"
"2022","Exploration of Novel Intelligent Optimization Algorithms","1","Prof. Kangshun Li, Dr. Yong Liu","SPRINGER"
"2022","Cybersecurity of Digital Service Chains","4","Joanna Kołodziej, Matteo Repetto","SPRINGER"
"2022","Provable and Practical Security","1","Chunpeng Ge, Fuchun Guo","SPRINGER"
"2022","2021 International Conference on Big Data Analytics for Cyber-Physical System in Smart City","18","Prof. Mohammed Atiquzzaman","SPRINGER"
"2022","Biologically Inspired Techniques in Many Criteria Decision Making","13","Prof. Satchidananda Dehuri","SPRINGER"
"2022","Expert Clouds and Applications","11","Dr. I. Jeena Jacob","SPRINGER"
"2022","AI and IoT for Smart City Applications","26","Prof. Vincenzo Piuri","SPRINGER"
"2022","Intelligent Computing & Optimization","43","Dr. Pandian Vasant, Prof. Ivan Zelinka","SPRINGER"
"2022","Bitcoin: Future or Fad?","0","Daniel Tut","SPRINGER"
"2022","A node selection algorithm with a genetic method based on PBFT in consortium blockchains","0","Jinyu Zhang, Yumeng Yang, Deyu Zhao, Yue Wang","SPRINGER"
"2022","Service Layer","0","Spiro Buzharovski","SPRINGER"
"2022","Review of Cyber Security for Power Trading and Communication Systems","0","Aklilu Daniel Tesfamicael, Vicky Liu","SPRINGER"
"2022","The Reconstruction of Civilization","0","Lian Yuming","SPRINGER"
"2022","Security scheduling and transaction mechanism of virtual power plants based on dual blockchains","1","Xiaohong Zhang, Zilong Song, Ata Jahangir Moshayedi","SPRINGER"
"2022","Advanced encryption schemes in multi-tier heterogeneous internet of things: taxonomy, capabilities, and objectives","0","Mahdi R. Alagheband, Atefeh Mashatan","SPRINGER"
"2022","An efficient, provably-secure DAG based consensus mechanism for industrial internet of things","1","A. Sasikumar, N. Senthilkumar","SPRINGER"
"2022","Blockchained education: challenging the long-standing model of academic institutions","3","Azael Capetillo, Daniel Camacho","SPRINGER"
"2022","Digital Currency","0","Lian Yuming","SPRINGER"
"2022","DIGITAL HESITANCY: Examining the Organisational Mindset Required for the Adoption of Digitalised Textile Supply Chain Transparency","1","Hilde Heim, Courtney Chrimes","SPRINGER"
"2022","Quantitative cooperation analysis among cross-chain smart contracts","1","Hong Su, Bing Guo, Junyu Lu, Xinhua Suo","SPRINGER"
"2022","A Comparative Analysis Between Hyperledger Fabric and Ethereum in Medical Sector: A Systematic Review","1","K. B. Jyothilakshmi, Vandana Robins","SPRINGER"
"2022","Disruptive Technologies for Big Data and Cloud Applications","17","Dr. J. Dinesh Peter","SPRINGER"
"2022","Digitizing Production Systems","38","Prof. Dr. Numan M. Durakbasa","SPRINGER"
"2022","Intelligent Cyber-Physical Systems for Autonomous Transportation","4","Sahil Garg, Dr. Gagangeet Singh Aujla","SPRINGER"
"2022","Intelligent and Fuzzy Techniques in Aviation 4.0","28","Prof. Cengiz Kahraman","SPRINGER"
"2022","Application of Intelligent Systems in Multi-modal Information Analytics","11","Vijayan Sugumaran, A. G. Sreedevi","SPRINGER"
"2022","Soft Computing: Theories and Applications","27","Dr. Rajesh Kumar, Dr. Chang Wook Ahn","SPRINGER"
"2022","Cyber Security, Cryptology, and Machine Learning","15","Shlomi Dolev, Jonathan Katz","SPRINGER"
"2022","Electronic Governance with Emerging Technologies","3","Fernando Ortiz-Rodríguez, Sanju Tiwari","SPRINGER"
"2022","Evolutionary Computing and Mobile Sustainable Networks","47","Prof. V. Suma, Dr. Xavier Fernando","SPRINGER"
"2022","Digital Transformation Technology","25","Assoc. Prof. Dalia A. Magdi","SPRINGER"
"2022","Innovative Computing","3","Yan Pei, Jia-Wei Chang, Jason C. Hung","SPRINGER"
"2022","Digital Forensics and Cyber Crime","6","Dr. Pavel Gladyshev, Prof. Sanjay Goel","SPRINGER"
"2022","Handbook of Big Data Analytics and Forensics","15","Prof. Kim-Kwang Raymond Choo","SPRINGER"
"2022","Internet of Things and Analytics for Agriculture, Volume 3","11","Dr. Prasant Kumar Pattnaik","SPRINGER"
"2022","Advances in Computer Science for Engineering and Education","12","Prof. Zhengbing Hu, Prof. Ivan Dychka","SPRINGER"
"2022","Digital Transformation for Sustainability","4","Jorge Marx Gómez, Maria Rosa Lorini","SPRINGER"
"2022","Engineering Applications of Neural Networks","20","Lazaros Iliadis, Chrisina Jayne","SPRINGER"
"2022","Proceedings of International Conference on Intelligent Cyber-Physical Systems","17","Dr. Basant Agarwal","SPRINGER"
"2022","Energy Transition","13","Syed Abdul Rehman Khan, Mirela Panait","SPRINGER"
"2022","Proceedings of Data Analytics and Management ","45","Dr. Deepak Gupta","SPRINGER"
"2022","Intelligent Systems and Sustainable Computing","15","Dr. V. Sivakumar Reddy","SPRINGER"
"2022","Advances in Intelligent Networking and Collaborative Systems","28","Prof. Leonard Barolli","SPRINGER"
"2022","Education, Research and Business Technologies","14","Assoc. Prof. Cristian Ciurea","SPRINGER"
"2022","Cyber Security in Intelligent Computing and Communications","13","Dr. Rajeev Agrawal, Dr. Jing He","SPRINGER"
"2022","International Conference on Artificial Intelligence and Sustainable Engineering","7","Prof. Goutam Sanyal","SPRINGER"
"2022","Proceedings of Sixth International Congress on Information and Communication Technology","51","Prof. Dr. Xin-She Yang","SPRINGER"
"2022","New Metropolitan Perspectives","49","Francesco Calabrò, Lucia Della Spina","SPRINGER"
"2022","Privacy Preservation in IoT: Machine Learning Approaches","2","Dr. Youyang Qu, Dr. Longxiang Gao","SPRINGER"
"2022","Intelligent Data Engineering and Analytics","21","Dr. Suresh Chandra Satapathy","SPRINGER"
"2022","AI Enabled IoT for Electrification and Connected Transportation","11","Dr. Naveenkumar Marati","SPRINGER"
"2022","Intelligent Decarbonisation","8","Prof. Oliver Inderwildi","SPRINGER"
"2022","Managing Smart Cities","18","Anna Visvizi, Orlando Troisi","SPRINGER"
"2022","Digital Twins for Digital Transformation: Innovation in Industry","5","Prof. Aboul Ella Hassanien","SPRINGER"
"2022","Inventive Computation and Information Technologies","54","Dr. S. Smys","SPRINGER"
"2022","Congress on Intelligent Systems","35","Dr. Mukesh Saraswat, Dr. Harish Sharma","SPRINGER"
"2022","Proceedings of the International Conference on Cognitive and Intelligent Computing","0","Amit Kumar, Gheorghita Ghinea","SPRINGER"
"2022","Artificial Intelligence for Cybersecurity","7","Mark Stamp, Corrado Aaron Visaggio","SPRINGER"
"2022","The New Era of Real Estate","0","Gianluca Mattarocci, Xenia Scimone","SPRINGER"
"2022","Towards Sustainable Customization: Bridging Smart Products and Manufacturing Systems","81","Assist. Prof. Ann-Louise Andersen","SPRINGER"
"2022","Revenue Management in the Lodging Industry","1","Ben Vinod","SPRINGER"
"2022","Collaborative Computing: Networking, Applications and Worksharing","2","Honghao Gao, Xinheng Wang, Wei Wei","SPRINGER"
"2022","Smart Systems: Innovations in Computing","49","Dr. Arun K. Somani, Dr. Ankit Mundra","SPRINGER"
"2022","Sustainable Development Through Data Analytics and Innovation","0","Jorge Marx Gómez, Lawal O. Yesufu","SPRINGER"
"2022","Advances in Intelligent Automation and Soft Computing","20","","SPRINGER"
"2022","Artificial Intelligence and Security","6","Xingming Sun, Prof. Xiaorui Zhang","SPRINGER"
"2022","Proceedings of International Conference on Recent Trends in Computing ","26","Dr. Rajendra Prasad Mahapatra","SPRINGER"
"2022","HCI in Business, Government and Organizations","7","Fiona Fui-Hoon Nah","SPRINGER"
"2022","Privacy and Identity Management. Between Data Protection and Security","3","Michael Friedewald, Stephan Krenn","SPRINGER"
"2022","Intelligent Information Processing XI","3","Zhongzhi Shi, Jean-Daniel Zucker","SPRINGER"
"2022","XIV International Scientific Conference “INTERAGROMASH 2021'","112","Prof. Dr. Alexey Beskopylny","SPRINGER"
"2022","International Conference on Innovative Computing and Communications","0","Dr. Ashish Khanna, Dr. Deepak Gupta","SPRINGER"
"2022","Industrial Engineering in the Internet-of-Things World","17","Prof. Dr. Fethi Calisir","SPRINGER"
"2022","Proceedings on 18th International Conference on Industrial Systems – IS’20","8","Assoc. Prof. Bojan Lalic","SPRINGER"
"2022","Human Centered Computing","0","Qiaohong Zu, Yong Tang, Vladimir Mladenovic","SPRINGER"
"2022","Pattern Recognition and Data Analysis with Applications","0","Deepak Gupta, Rajat Subhra Goswami","SPRINGER"
"2022","Edge Computing and IoT: Systems, Management and Security","4","Prof. Kaishun Wu, Lu Wang","SPRINGER"
"2022","Information Systems and Design","0","Victor Taratukhin, Mikhail Matveev","SPRINGER"
"2022","ICT with Intelligent Applications","26","Prof. Tomonobu Senjyu","SPRINGER"
"2022","Advanced Information Systems Engineering","19","Prof. Dr. Xavier Franch, Geert Poels","SPRINGER"
"2022","Cooperative Information Systems","4","Mohamed Sellami, Paolo Ceravolo","SPRINGER"
"2022","Computational Science and Its Applications – ICCSA 2022 Workshops","16","Osvaldo Gervasi, Beniamino Murgante","SPRINGER"
"2022","Intelligent Systems and Networks","7","Dr. Ngoc Le Anh, Prof. Seok-Joo Koh","SPRINGER"
"2022","Recent Innovations in Artificial Intelligence and Smart Applications","4","Mostafa Al-Emran, Khaled Shaalan","SPRINGER"
"2022","Beneficial Property Taxation for Emerging Market Countries","1","Ehtisham Ahmad, Giorgio Brosio","SPRINGER"
"2022","Asset Pricing and Investment Styles in Digital Assets	","1","Dr. Tobias Glas","SPRINGER"
"2022","Advanced Artificial Intelligence and Robo-Justice ","2","Dr. Georgios I. Zekos","SPRINGER"
"2022","Business 4.0 as a Subject of the Digital Economy","17","Elena G. Popkova","SPRINGER"
"2022","Communication, Smart Technologies and Innovation for Society ","26","Prof. Álvaro Rocha","SPRINGER"
"2022","Advances in Cryptology – CRYPTO 2022","76","Yevgeniy Dodis, Thomas Shrimpton","SPRINGER"
"2022","Proceedings of the International Conference on Big Data, IoT, and Machine Learning","65","Dr. Mohammad Shamsul Arefin","SPRINGER"
"2022","Proceedings of First International Conference on Computational Electronics for Wireless Communications","15","Dr. Sanyog Rawat, Dr. Arvind Kumar","SPRINGER"
"2022","Financing Startups","4","Carlos Lassala, Samuel Ribeiro-Navarrete","SPRINGER"
"2022","Big-Data-Analytics in Astronomy, Science, and Engineering","3","Shelly Sachdeva, Yutaka Watanobe","SPRINGER"
"2022","Proceedings of the International Conference on Paradigms of Communication, Computing and Data Sciences","41","Dr. Mohit Dua, Dr. Ankit Kumar Jain","SPRINGER"
"2022","Mobile Web and Intelligent Information Systems","1","Irfan Awan, Muhammad Younas","SPRINGER"
"2022","Data and Information in Online Environments","1","Adilson Luiz Pinto","SPRINGER"
"2022","Introduction","0","Katarina Adam","SPRINGER"
"2022","Administration of Property Taxes","0","Ehtisham Ahmad","SPRINGER"
"2022","A Comparatıve Analysis on Three Consensus Algorithms","1","Aswathi A. Menon, T. Saranya","SPRINGER"
"2022","Economic Perspectives on the Governance of Blockchains","0","Ilia Murtazashvili, Martin Weiss","SPRINGER"
"2022","Decentralized Privacy: A Distributed Ledger Approach","0","Pavlos Papadopoulos, Nikolaos Pitropakis","SPRINGER"
"2022","A–D","0","Rainer Alt, Stefan Huch","SPRINGER"
"2022","Increasing Log Availability in Unmanned Vehicle Systems","0","Nickolas Carter, Peter Pommer","SPRINGER"
"2022","Challenges of Credit Reference Based on Big Data Technology in China","5","Cheng-yong Liu, Chih-Chun Hou","SPRINGER"
"2022","State-of-the-Art Technological Developments","0","Eugenia Politou, Efthimios Alepis","SPRINGER"
"2022","The Smart City, Smart Contract, Smart Health Care, Internet of Things (IoT), Opportunities, and Challenges","1","Ognjen Riđić, Tomislav Jukić, Goran Riđić","SPRINGER"
"2022","Introduction","0","Yassine Maleh","SPRINGER"
"2022","The Future of Mobile Edge Computing","0","Yan Zhang","SPRINGER"
"2022","Decentralized Privacy: A Distributed Ledger Approach","0","Pavlos Papadopoulos, Nikolaos Pitropakis","SPRINGER"
"2022","Summary","0","Joseph Thachil George","SPRINGER"
"2022","Enterprise Blockchains","0","Hanna Halaburda, Miklos Sarvary, Guillaume Haeringer","SPRINGER"
"2022","Patents and intellectual property assets as non-fungible tokens; key technologies and challenges","44","Seyed Mojtaba Hosseini Bamakan, Nasim Nezhadsistani, Omid Bodaghi","SPRINGER"
"2022","A Framework for Digitizing Green Bond Issuance to Reduce Information Asymmetry","0","Keun Jung Lee, Hong Jeong","SPRINGER"
"2022","Technological Revolution in Industrial Ecology","0","Nadia Nasir, Muhammad Umar, Shabnam Khan, Hafiz Muhammad Zia-ul-haq","SPRINGER"
"2022","Encryption to the Future","1","Matteo Campanelli, Bernardo David","SPRINGER"
"2022","NFTs and the Metaverse Revolution: Research Perspectives and Open Challenges","4","Klitos Christodoulou, Leonidas Katelaris","SPRINGER"
"2022","Cryptology and Network Security","2","Alastair R. Beresford, Arpita Patra","SPRINGER"
"2022","Enterprise, Business-Process and Information Systems Modeling","7","Adriano Augusto, Prof. Asif Gill","SPRINGER"
"2022","Proceedings of Academia-Industry Consortium for Data Science","15","Dr. Gaurav Gupta, Dr. Lipo Wang","SPRINGER"
"2022","Proceedings of International Conference on Computational Intelligence, Data Science and Cloud Computing","3","Dr. Lopa Mandal","SPRINGER"
"2022","Game Theory for Networks","0","Fang Fang, Fu Shu","SPRINGER"
"2022","Internet of Things and Its Applications","16","Keshav Dahal, Debasis Giri","SPRINGER"
"2022","Smart Technologies for the Digitisation of Industry: Entrepreneurial Environment","29","Agnessa O. Inshakova","SPRINGER"
"2022","World Internet Development Report 2020","0","","SPRINGER"
"2022","New Trends in Computer Technologies and Applications","2","Sun-Yuan Hsieh, Ling-Ju Hung","SPRINGER"
"2022","Decentralized Lending","0","Matthias Schaible","SPRINGER"
"2022","Measuring Ontologies for Value Enhancement: Aligning Computing Productivity with Human Creativity for Societal Adaptation","5","Rubina Polovina, Simon Polovina","SPRINGER"
"2022","Biologically Inspired Cognitive Architectures 2021","25","Prof. Valentin V. Klimov","SPRINGER"
"2022","Software Engineering and Formal Methods. SEFM 2021 Collocated Workshops","10","Antonio Cerone, Marco Autili","SPRINGER"
"2022","Machine Learning and Big Data Analytics  (Proceedings of International Conference on Machine Learning and Big Data Analytics (ICMLBDA) 2021)","10","Dr. Rajiv Misra","SPRINGER"
"2022","Computational Modelling in Industry 4.0","6","Dr. Irfan Ali","SPRINGER"
"2022","Proceedings of the International Conference on Computational Intelligence and Sustainable Technologies","16","Dr. Kedar Nath Das, Dr. Debasish Das","SPRINGER"
"2022","Advances in Network-Based Information Systems","19","Prof. Leonard Barolli","SPRINGER"
"2022","Big Data in Finance","0","Thomas Walker, Frederick Davis, Tyler Schwartz","SPRINGER"
"2022","Proceedings of Data Analytics and Management ","39","Deepak Gupta, Prof. Zdzislaw Polkowski","SPRINGER"
"2022","Do Machines Dream of Electric Workers?","3","Prof. Luca Solari","SPRINGER"
"2022","Web Services – ICWS 2022","0","Yuchao Zhang, Liang-Jie Zhang","SPRINGER"
"2022","Proceedings of Emerging Trends and Technologies on Intelligent Systems ","19","Arti Noor, Dr. Abhijit Sen","SPRINGER"
"2022","Combating Fake News with Computational Intelligence Techniques","31","Prof. Mohamed Lahby","SPRINGER"
"2022","Advanced Informatics for Computing Research","1","Ashish Kumar Luhach","SPRINGER"
"2022","Proceedings of the 18th International Conference on Computing and Information Technology (IC2IT 2022)","5","Assoc. Prof. Phayung Meesad","SPRINGER"
"2022","Recent Advances in Industrial Production","33","Dr. Rajeev Agrawal","SPRINGER"
"2022","Mobile Radio Communications and 5G Networks","23","Dr. Nikhil Marriwala","SPRINGER"
"2022","Engineering Software for Modern Challenges","0","Dayang Norhayati A. Jawawi","SPRINGER"
"2022","Proceedings of International Conference on Fourth Industrial Revolution and Beyond 2021 ","14","Sazzad Hossain, Md. Shahadat Hossain","SPRINGER"
"2022","The Impact of Artificial Intelligence on Governance, Economics and Finance, Volume 2","2","Sezer Bozkuş Kahyaoğlu","SPRINGER"
"2022","The International Conference on Image, Vision and Intelligent Systems (ICIVIS 2021)","16","Prof. Jian Yao, Prof. Yang Xiao","SPRINGER"
"2022","Digital Business in Africa","0","Ogechi Adeola, Jude N. Edeh, Robert E. Hinson","SPRINGER"
"2022","IoT and Big Data Technologies for Health Care","1","Shuihua Wang, Zheng Zhang, Yuan Xu","SPRINGER"
"2022","New Technology for Inclusive and Sustainable Growth","3","Prof. Agnessa O. Inshakova","SPRINGER"
"2022","Evolution in Computational Intelligence","16","Dr. Vikrant Bhateja, Dr. Jinshan Tang","SPRINGER"
"2022","Smart Multimedia","6","Stefano Berretti, Guan-Ming Su","SPRINGER"
"2022","Soft Computing and Signal Processing","16","V. Sivakumar Reddy","SPRINGER"
"2022","Proceedings of the Sixteenth International Conference on Management Science and Engineering Management – Volume 1","2","Prof. Jiuping Xu","SPRINGER"
"2022","Computational Intelligence, Cyber Security and Computational Models. Recent Trends in Computational Models, Intelligent and Secure Systems","0","Indhumathi Raman, Poonthalir Ganesan","SPRINGER"
"2022","Responsible Innovation Management","1","Hing Kai Chan, Martin J. Liu, Jie Wang","SPRINGER"
"2022","Proceedings of International Conference on Data Science and Applications","57","Dr. Mukesh Saraswat, Dr. Sarbani Roy","SPRINGER"
"2022","Technologies and Innovation","2","Rafael Valencia-García","SPRINGER"
"2022","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","36","Prof. Leonard Barolli","SPRINGER"
"2022","IoT and Analytics for Sensor Networks","88","Prof. Dr. Padmalaya Nayak","SPRINGER"
"2022","Law and Technology in a Global Digital Society","6","Prof. Dr. Georg Borges","SPRINGER"
"2022","Topics in Cryptology – CT-RSA 2022","25","Steven D. Galbraith","SPRINGER"
"2022","Frontier Computing","16","Prof. Jason C. Hung, Neil Y. Yen, Dr. Jia-Wei Chang","SPRINGER"
"2022","The Post-Digital Enterprise","0","Prof. Gianluigi Castelli","SPRINGER"
"2022","Futuristic Communication and Network Technologies","59","Dr. A. Sivasubramanian","SPRINGER"
"2022","Political, Economic and Legal Effects of Artificial Intelligence","2","Dr. Georgios I. Zekos","SPRINGER"
"2022","Emerging Research in Computing, Information, Communication and Applications","24","Prof. N. R. Shetty","SPRINGER"
"2022","Online Engineering and Society 4.0","11","Prof. Dr. Michael E. Auer","SPRINGER"
"2022","Product Lifecycle Management. Green and Blue Technologies to Support Smart and Sustainable Organizations","15","Prof. Osiris Canciglieri Junior","SPRINGER"
"2022","National Cyber Summit (NCS) Research Track 2021","2","Kim-Kwang Raymond Choo","SPRINGER"
"2022","Control Applications in Modern Power Systems","14","Dr. Jitendra Kumar","SPRINGER"
"2022","ICT Systems Security and Privacy Protection","9","Dr. Weizhi Meng, Simone Fischer-Hübner","SPRINGER"
"2022","Data Spaces ","2","Edward Curry, Simon Scerri, Tuomo Tuikka","SPRINGER"
"2022","Meta Heuristic Techniques in Software Engineering and Its Applications","4","Mihir Narayan Mohanty, Swagatam Das","SPRINGER"
"2022","Arctic Maritime Logistics","4","Prof. Dr. Igor Ilin, Prof. Dr. Tessaleno Devezas","SPRINGER"
"2022","ICT Systems and Sustainability","53","Dr. Milan Tuba, Dr. Shyam Akashe","SPRINGER"
"2022","Innovations in Electronics and Communication Engineering","11","Dr. H. S. Saini, Dr. R. K. Singh","SPRINGER"
"2022","Creating Values with Operations and Analytics","2","Hau Lee, Ricardo Ernst","SPRINGER"
"2022","High-Performance Computing Systems and Technologies in Scientific Research, Automation of Control and Production","10","Vladimir Jordan, Ilya Tarasov","SPRINGER"
"2022","Smart Applications and Data Analysis","1","Mohamed Hamlich, Ladjel Bellatreche","SPRINGER"
"2022","Silicon Valley Cybersecurity Conference","4","Sang-Yoon Chang, Luis Bathen","SPRINGER"
"2022","Advances in Distributed Computing and Machine Learning","34","Assist. Prof. Jyoti Prakash Sahoo","SPRINGER"
"2022","Advances in Internet, Data & Web Technologies","42","Prof. Leonard Barolli, Dr. Elis Kulla","SPRINGER"
"2022","Digital Transformation","0","Jacek Maślankowski, Bartosz Marcinkowski","SPRINGER"
"2022","Proceedings of 2021 International Top-Level Forum on Engineering Science and Technology Development Strategy ","2","Prof. Yusheng Xue, Prof. Yuping Zheng","SPRINGER"
"2022","Federated Learning for IoT Applications","17","Satya Prakash Yadav","SPRINGER"
"2022","Web Engineering","7","Prof. Tommaso Di Noia, Dr. In-Young Ko, Dr. Markus Schedl","SPRINGER"
"2022","Proceedings of Sixth International Congress on Information and Communication Technology","61","Dr. Xin-She Yang, Dr. Simon Sherratt","SPRINGER"
"2022","Advanced Computational Paradigms and Hybrid Intelligent Computing ","36","Tapan Kumar Gandhi, Debanjan Konar","SPRINGER"
"2022","Emergent Converging Technologies and Biomedical Systems ","44","Dr. N. Marriwala, Prof. C. C. Tripathi","SPRINGER"
"2022","Mobile Multimedia Communications","0","Yan Chenggang, Wang Honggang, Lin Yun","SPRINGER"
"2022","HCI International 2022 - Late Breaking Papers. Design, User Experience and Interaction","2","Masaaki Kurosu, Sakae Yamamoto","SPRINGER"
"2022","Software Architecture","4","Ilias Gerostathopoulos, Grace Lewis, Thais Batista","SPRINGER"
"2022","Intelligent Human Computer Interaction","25","Jong-Hoon Kim, Madhusudan Singh","SPRINGER"
"2022","Proceedings of the 2022 International Conference on Business and Policy Studies","0","Xiaolong Li, Chunhui Yuan","SPRINGER"
"2022","Computational Science and Its Applications – ICCSA 2022 Workshops","19","Prof. Dr. Osvaldo Gervasi","SPRINGER"
"2022","In-Depth Interpretation of Ethereum","0","Liang Cai, Qilei Li, Xiubo Liang","SPRINGER"
"2022","In-Depth Interpretation of Hyperledger Fabric","0","Liang Cai, Qilei Li, Xiubo Liang","SPRINGER"
"2022","New Gold Mine: Harvesting IoT Data Through DeFi in a Secure Manner","0","Lei Xu, Xinxin Fan, Lucas Hall, Qi Chai","SPRINGER"
"2022","Theses for the Future","0","Katarina Adam","SPRINGER"
"2022","Consensus Algorithms on Appendable-Block Blockchains: Impact and Security Analysis","0","Roben C. Lunardi, Regio A. Michelin, Henry C. Nunes","SPRINGER"
"2022","Cross-chain deals and adversarial commerce","9","Maurice Herlihy, Barbara Liskov, Liuba Shrira","SPRINGER"
"2022","Octopus: privacy preserving peer-to-peer transactions system with InterPlanetary file system (IPFS)","1","Eranga Bandara, Xueping Liang, Sachin Shetty","SPRINGER"
"2022","Secure and Transparent Supply Chain Management to Prevent Counterfeit Drugs","0","Md. Muhtasim Fuad Fahim, Mohammad Shahriar Rahman","SPRINGER"
"2022","ProML: A Decentralised Platform for Provenance Management of Machine Learning Software Systems","0","Nguyen Khoi Tran, Bushra Sabir, Muhammad Ali Babar, Nini Cui","SPRINGER"
"2022","Building Team Projects","0","Weijia Zhang, Tej Anand","SPRINGER"
