year,title,citations,authors,editorial
"2020","SQL Databases","0","Michael L. Perry","SPRINGER"
"2020","The Derivative Values of Platform Capitalism","1","Akshaya Kumar","SPRINGER"
"2020","An attribute-based lightweight cloud data access control using hypergraph structure","7","R. Mythili, Revathi Venkataraman, T. Sai Raj","SPRINGER"
"2020","Developing Talent and Capabilities","0","Charles Galunic","SPRINGER"
"2020","Steering for Sustainable Development Goals: A Typology of Sustainable Innovation","31","Usama Awan","SPRINGER"
"2020","Energy Consumption: Strategies to Foster Sustainable Energy Consumption","0","Pablo A. Egana-delSol","SPRINGER"
"2020","Introduction to Automotive Cybersecurity
    ","5","Shiho Kim, Rakesh Shrestha","SPRINGER"
"2020","Thai Regulatory Approaches to Technology-Driven Innovation in Financial Services","0","Pawee Jenweeranon","SPRINGER"
"2020","The Tech Stage","0","Oscar Santolalla","SPRINGER"
"2020","New Publicly Verifiable Cloud Data Deletion Scheme with Efficient Tracking","4","Changsong Yang, Xiaoling Tao","SPRINGER"
"2020","Transportation, Travel, and Tourism Evolution","1","James R. Reagan, Madhusudan Singh","SPRINGER"
"2020","Methodological Approach to Classification of Digital Technologies According to the Criterion of Ecological Effectiveness and Sustainability","0","Sergey V. Shkodinsky, Inna N. Rykova","SPRINGER"
"2020","Financial Aspects of the Digital Economy Development in the Agricultural Sector","1","Natalia V. Gorshkova, Julia V. Kusmartseva","SPRINGER"
"2020","Historical Evolutions of Cybercrime: From Computer Crime to Cybercrime","5","Kyung-Shick Choi, Claire S. Lee","SPRINGER"
"2020","A Green New Deal Financial Architecture","1","Robert C. Hockett","SPRINGER"
"2020","Federated Generative Adversarial Learning","11","Chenyou Fan, Ping Liu","SPRINGER"
"2020","Problems of Digital Technologies Using in Employment and Employment Relations","8","M. K. Kot, F. F. Spanagel, O. A. Belozerova","SPRINGER"
"2020","The Future of Legal Education","0","Stephan Breidenbach","SPRINGER"
"2020","Early Experience of the Energy Internet: A Review of Demonstrations and Pilot Applications in Europe","1","Shi You, Hanmin Cai","SPRINGER"
"2020","International Connections","0","Hamish Coates","SPRINGER"
"2020","Part V: Exploring actor roles and capabilities for data-driven service innovation","0","Martin Schymanietz","SPRINGER"
"2020","Future Revolution","0","James R. Reagan, Madhusudan Singh","SPRINGER"
"2020","Threshold Ring Signatures: New Definitions and Post-quantum Security","4","Abida Haque, Alessandra Scafuro","SPRINGER"
"2020","Ethical and legal considerations of artificial intelligence and algorithmic decision-making in personalized pricing","17","Joshua A. Gerlick, Stephan M. Liozu","SPRINGER"
"2020","
      Neue Herausforderungen für biometrische Technologien
    ","0","Christian Rathgeb","SPRINGER"
"2020","Active Distributed Systems and Distributed Energy Resources","0","Christine Schwaegerl, Geza Joos","SPRINGER"
"2020","LegIoT: Ledgered Trust Management Platform for IoT","2","Jens Neureither, Alexandra Dmitrienko, David Koisser","SPRINGER"
"2020","Neuerscheinungen versicherungswissenschaftlicher Bücher – Ausführliche Hinweise","0","Andrea Uber, Inga Lipp-Krebs","SPRINGER"
"2020","Establishing a Regional Digital Health Interoperability Lab in the Asia-Pacific Region: Experiences and Recommendations","4","Philip Christian C. Zuniga, Susann Roth","SPRINGER"
"2020","10th European Conference on Rare Diseases & Orphan Products (ECRD 2020)","2","","SPRINGER"
"2020","Leveraging SDN for Smart City Applications Support","2","Emna Rbii, Imen Jemili","SPRINGER"
"2020","A review on recognizing depression in social networks: challenges and opportunities","26","Felipe T. Giuntini, Mirela T. Cazzolato","SPRINGER"
"2020","Analysis of factors affecting IoT-based smart hospital design","36","Banu Çalış Uslu, Ertuğ Okay, Erkan Dursun","SPRINGER"
"2020","Ubiquitous Manufacturing in the Age of Industry 4.0: A State-of-the-Art Primer","8","Pijush Kanti Dutta Pramanik","SPRINGER"
"2020","Business Process Re-engineering and Agile Software Development: Applying the Story-Card Method","2","Elijah Djan, Marné de Vries","SPRINGER"
"2020","A Mauritian Case Study of IT Governance and Green IT","0","Sarita Hardin-Ramanan","SPRINGER"
"2020","Anonymity Preserving Byzantine Vector Consensus","1","Christian Cachin, Daniel Collins, Tyler Crain","SPRINGER"
"2020","Foundational Transformation Themes—Putting in Place Servitization and Platform Ecosystems","0","Hubert Tardieu, David Daly, José Esteban-Lauzán, John Hall","SPRINGER"
"2020","Central Banks: Gatekeepers of Monetary Stability and Guardians of Public Interest","1","Michael G. Papaioannou","SPRINGER"
"2020","Business model tooling: where research and practice meet","17","Harry Bouwman, Mark de Reuver, Marikka Heikkilä, Erwin Fielt","SPRINGER"
"2020","Preparing Yourself for a Career in Law","0","Lloyd England","SPRINGER"
"2020","Gig and Tour Poster Design","0","Dr. Guy Morrow","SPRINGER"
"2020","Rezension „IT-Outsourcing und Cloud Computing“","0","Hans-Peter Fröschle","SPRINGER"
"2020","Tech Care: An Efficient Healthcare System Using IoT","1","Murali Mohan Kotha","SPRINGER"
"2020","The Future of Infrastructure Investing","0","Stefano Gatti, Carlo Chiarella","SPRINGER"
"2020","Disposition effect and herding behavior in the cryptocurrency market","20","Steven Haryanto, Athor Subroto, Maria Ulpah","SPRINGER"
"2020","Value Creation by the Sharing Economy in the Post-industrial Society","1","Igor Stepnov","SPRINGER"
"2020",": Exploring ","2","Antonina Bauman, Carol Lucy","SPRINGER"
"2020","An equity crowdfunding research agenda: evidence from stakeholder participation in the rulemaking process","45","Michael E. Cummings, Hans Rawhouser, Silvio Vismara","SPRINGER"
"2020","Central Banks Digital Currency: Issuing and Integration Scenarios in the Monetary and Payment System","1","Dmitry Kochergin, Victor Dostov","SPRINGER"
"2020","The Crypto-currency Regulations","0","Felix I. Lessambo","SPRINGER"
"2020","Introduction","0","Luc Nijs","SPRINGER"
"2020","Health Information Technology as Premise for Data Science in Global Health: A Discussion of Opportunities and Challenges","4","Louis Agha-Mir-Salim","SPRINGER"
"2020","Digital Identity Evaluation Framework for Social Welfare","1","Umar Bashir Mir, Arpan Kumar Kar","SPRINGER"
"2020","Fairness and Efficiency in DAG-Based Cryptocurrencies","2","Georgios Birmpas, Elias Koutsoupias","SPRINGER"
"2020","Types of Technology in Mathematics Education","1","Viktor Freiman","SPRINGER"
"2020","Developing Digital Business Ecosystems to Create Collaborative Value in Supply-Chain Finance","2","Xufan Zhao, Juanqiong Gou, Wenchi Ying","SPRINGER"
"2020","A dynamic, network and resource-based approach to the sustainable business model","7","Anna Ujwary-Gil, Natalia Regina Potoczek","SPRINGER"
"2020","State of the Art in Transform Encoding for Reversible Steganography and Authentication","1","Jyotsna Kumar Mandal","SPRINGER"
"2020","Cross-language Keyword Analysis of Digital Transformation for Business","0","Ziboud Van Veldhoven, Rongjia Song","SPRINGER"
"2020","Detecting Cryptomining Malware: a Deep Learning Approach for Static and Dynamic Analysis","38","Hamid Darabian, Sajad Homayounoot, Ali Dehghantanha","SPRINGER"
"2020","Stimuli and Deterrents for the Innovative Development of Enterprises","0","Adalberto Rangone","SPRINGER"
"2020","Continuous Verifiable Delay Functions","24","Naomi Ephraim, Cody Freitag, Ilan Komargodski","SPRINGER"
"2020","Impact of Digital Transformation on Retail Banking Industry in the UAE","1","Umesh Kothari, A. Seetharaman","SPRINGER"
"2020","Analysis of Ground-Breaking Technologies and Their Effect on the Functioning of Enterprises","1","Edyta Bielińska-Dusza","SPRINGER"
"2020","Researcher perspectives in Electronic Markets","4","Roger Clarke","SPRINGER"
"2020","Energy Transitions","0","Dustin Mulvaney","SPRINGER"
"2020","A sanitization approach for privacy preserving data mining on social distributed environment","16","P. L. Lekshmy, M. Abdul Rahiman","SPRINGER"
"2020","Achieving Pairing-Free Aggregate Signatures using Pre-Communication between Signers","2","Kaoru Takemure, Yusuke Sakai, Bagus Santoso","SPRINGER"
"2020","Zero-Knowledge to the Rescue: Consistent Redundant Backup of Keys Generated for Critical Financial Services","0","Moti Yung, Cem Paya, Daniel James","SPRINGER"
"2020","Mauritius as a Smart Tourism Destination: Technology for Enhancing Tourism Experience","1","Randhir Roopchund","SPRINGER"
"2020","Understanding FinTech Ecosystem Evolution Through Service Innovation and Socio-technical System Perspective","3","Paola Castro, José Pedro Rodrigues, Jorge Grenha Teixeira","SPRINGER"
"2020","A practice-based maturity model for holistic TTO performance management: development and initial use","4","Laura Kreiling, Ahmed Bounfour","SPRINGER"
"2020","Quantum Solutions Overview","0","Bhagvan Kommadi","SPRINGER"
"2020","Identifying Security Challenges in the IoT for the Public Sector: A Systematic Review","1","Ahmet Guler, Fatih Demir","SPRINGER"
"2020","Digital Service Supply Chain Management: Current Realities and Prospective Visions","3","Badr Bentalha, Aziz Hmioui, Lhoussaine Alla","SPRINGER"
"2020","Automation for the artisanal economy: enhancing the economic and environmental sustainability of crafting professions with human–machine collaboration","7","Ron Eglash, Lionel Robert, Audrey Bennett, Kwame Porter Robinson","SPRINGER"
"2020","Case Studies","0","Stephanie Pincetl, Hannah Gustafson, Felicia Federico","SPRINGER"
"2020","Human Trafficking and the Darknet: Technology, Innovation, and Evolving Criminal Justice Strategies","6","Joan Reid, Bryanna Fox","SPRINGER"
"2020","Role of Cyber-security in Higher Education","3","Arjun V. Singar, K. B. Akhilesh","SPRINGER"
"2020","Account Management in Proof of Stake Ledgers","4","Dimitris Karakostas, Aggelos Kiayias","SPRINGER"
"2020","Denkhilfe für Rechtsexperten „Legal Tech“","0","Peter Pagel","SPRINGER"
"2020","A Commons Strategy for Promoting Entrepreneurship and Social Capital: Implications for Community Currencies, Cryptocurrencies, and Value Exchange","9","Ana Cristina O. Siqueira, Benson Honig, Sandra Mariano","SPRINGER"
"2020","Implementing IoT and Wireless Sensor Networks for Precision Agriculture","2","D. D. Dasig Jr.","SPRINGER"
"2020","The promise and perils of alternative market-based finance: the case of P2P lending in the UK","13","Vincenzo Bavoso","SPRINGER"
"2020","Asynchronous Byzantine Agreement with Subquadratic Communication","8","Erica Blum, Jonathan Katz, Chen-Da Liu-Zhang, Julian Loss","SPRINGER"
"2020","On the Real-World Instantiability of Admissible Hash Functions and Efficient Verifiable Random Functions","3","Tibor Jager, David Niehues","SPRINGER"
"2020","The State Sovereignty in Questions of Issue of Cryptocurrency","2","S. P. Bortnikov","SPRINGER"
"2020","Internet of Things Systems Overview","0","Ioana Culic, Alexandru Radovici","SPRINGER"
"2020","Increasing the Representation of People with Disabilities in Industry 4.0: Technopreneurship, Malaysia Perspectives","1","Ruhiyati Idayu Abu Talib, Mohd Shahrizal Sunar","SPRINGER"
"2020","Advances in Big Data Analytics and Applications in Seed Technology","0","Isaac O. Daniel","SPRINGER"
"2020","Artificial Intelligence in Education","2","Wayne Holmes","SPRINGER"
"2020","Competencies in Context: New Approaches to Capturing, Recognizing, and Endorsing Learning","1","Daniel T. Hickey, Suraj L. Uttamchandani","SPRINGER"
"2020","Redefining Agricultural Insurance Services Using Earth Observation Data. The Case of Beacon Project","1","Emmanuel Lekakis, Stylianos Kotsopoulos","SPRINGER"
"2020","Digital transformation in the area of health: systematic review of 45 years of evolution","39","Isabel C. P. Marques, João J. M. Ferreira","SPRINGER"
"2020","Changing Landscape of Crime in Cyberspace","1","Balsing Rajput","SPRINGER"
"2020","Half a Century of Systems Studies into Developing the Power Industry in the Soviet Union and Russia: What Next? (Review)","1","A. A. Makarov","SPRINGER"
"2020","A state-of-the-art survey of Digital Twin: techniques, engineering product lifecycle management and business innovation perspectives","224","Kendrik Yan Hong Lim, Pai Zheng, Chun-Hsien Chen","SPRINGER"
"2020","Utilization of Big Data in Energy Internet Infrastructure","0","Songpu Ai, Chunming Rong, Junwei Cao","SPRINGER"
"2020","Characteristics and Evolution of Lithofacies Paleogeography","0","Yongsheng Ma","SPRINGER"
"2020","Precision Wellness: An Optimization Model","0","Paul Cooper, Nilmini Wickramasinghe","SPRINGER"
"2020","Artificial Intelligence Training at Edge","0","Xiaofei Wang, Yiwen Han, Victor C. M. Leung, Dusit Niyato, Xueqiang Yan, Xu Chen","SPRINGER"
"2020","Next Generation Information Warfare: Rationales, Scenarios, Threats, and Open Issues","0","Roberto Di Pietro, Maurantonio Caprolu","SPRINGER"
"2020","Preparing Canadians for the Changing World of Work","0","Denise Amyot","SPRINGER"
"2020","International Business and Emerging Economy Firms: Present Characteristics and Future Trends","0","Marin A. Marinov, Svetla T. Marinova","SPRINGER"
"2020","MINDS: A Translator to Embed Mathematical Expressions Inside SPARQL Queries","0","Damien Graux, Gezim Sejdiu, Claus Stadler","SPRINGER"
"2020","Die SportsTech Matrix – ein strukturierendes Element für eine aufstrebende Branche","1","Nicolas Frevel, Daniel Beiderbeck","SPRINGER"
"2020","Cloaking Region Based Passenger Privacy Protection in Ride-Hailing Systems","2","Yubin Duan, Guo-Ju Gao, Ming-Jun Xiao, Jie Wu","SPRINGER"
"2020","Artificial Intelligence for Optimizing Edge","0","Xiaofei Wang, Yiwen Han, Victor C. M. Leung, Dusit Niyato, Xueqiang Yan, Xu Chen","SPRINGER"
"2020","Compiling Quantitative Type Theory to Michelson for Compile-Time Verification and Run-time Efficiency in Juvix","0","Christopher Goes","SPRINGER"
"2020","Gaining a Collective Understanding of the Strategy Development Challenge","0","Claude Diderich","SPRINGER"
"2020","Wind Energy in Morocco: Resources, Potential, and Progress","0","Hassan Nfaoui","SPRINGER"
"2020","The New Triad Power: Impact on Global Markets, Resources, and Politics","0","Jagdish Sheth, Can Uslay, Raj Sisodia","SPRINGER"
"2020","Transaction Deanonymization in Large-Scale Bitcoin Systems via Propagation Pattern Analysis","3","Meng Shen, Junxian Duan, Ning Shang","SPRINGER"
"2020","Digital Entrepreneurship in Business Enterprises: A Systematic Review","6","Samuel Anim-Yeboah, Richard Boateng","SPRINGER"
"2020","UAE","0","P. R. Kumaraswamy, Md. Muddassir Quamar, Sameena Hameed","SPRINGER"
"2020","A Framework for GDPR Compliance in Big Data Systems","0","Mouna Rhahla, Sahar Allegue","SPRINGER"
"2020","The End","0","Michael Roe","SPRINGER"
"2020","Internet of Things (IoT) Based Green Logistics Operations for Sustainable Development in the Indian Context","0","Shailendra Kumar Singh, Supriyo Roy","SPRINGER"
"2020","Reforming the C-DSM Reform: A User-Based Copyright Theory for Commonplace Creativity","4","Giancarlo Frosio","SPRINGER"
"2020","Integrated Data and Service Platforms for Smart Energy Networks as a Key Component for Smart Cities","0","Jan-Philipp Exner, Michelle Krämer","SPRINGER"
"2020","A Corporate Employee as a Subject of Corporate Information Security Management","3","L. V. Astakhova","SPRINGER"
"2020","Introduction","0","Sumit Agarwal, Wenlan Qian, Ruth Tan","SPRINGER"
"2020","Security Versus Usability in E-Government: Insights from the Literature","1","Fernando Huamán Monzón, Manuel Tupia","SPRINGER"
"2020","Reconciliation of Privacy with Preventive Cybersecurity: The Bright Internet Approach","19","Jae Kyu Lee, Younghoon Chang, Hun Yeong Kwon, Beopyeon Kim","SPRINGER"
"2020","Analytical Model of Design Workflows Organization in the Automated Design of Complex Technical Products","1","Nikolay Voit, Sergey Kirillov, Semen Bochkov","SPRINGER"
"2020","Incrementally Aggregatable Vector Commitments and Applications to Verifiable Decentralized Storage","18","Matteo Campanelli, Dario Fiore, Nicola Greco","SPRINGER"
"2020","An Enhanced Security Framework for Secured Data Storage and Communications in Cloud Using ECC, Access Control and LDSA","15","Balasubramanian Prabhu Kavin, Sannasi Ganapathy","SPRINGER"
"2020","BFPF-Cloud: Applying SVM for Byzantine Failure Prediction to Increase Availability and Failure Tolerance in Cloud Computing","2","Mahnaz Koorang Beheshti, Faramarz Safi-Esfahani","SPRINGER"
"2020","Stacked Garbling for Disjunctive Zero-Knowledge Proofs","27","David Heath, Vladimir Kolesnikov","SPRINGER"
"2020","Resource-Restricted Cryptography: Revisiting MPC Bounds in the Proof-of-Work Era","6","Juan Garay, Aggelos Kiayias, Rafail M. Ostrovsky","SPRINGER"
"2020","Digital Transformation of the Industrial Sector: Challenges and Prospects","2","Olga V. Kozhevina, Natalia V. Salienko","SPRINGER"
"2020","Digital Future: Economic Growth, Social Adaptation, and Technological Perspectives","8","Vladimir S. Osipov","SPRINGER"
"2020","Microservices: The Evolution and Extinction of Web Services?","12","Luciano Baresi, Martin Garriga","SPRINGER"
"2020","Law, Business, and Legitimacy","0","Johannes Brinkmann, Mrinalini Kochupillai","SPRINGER"
"2020","Curriculum for Digital Culture at ITMO University","0","Elena Mikhailova, Anton Boitsev","SPRINGER"
"2020","Industry 4.0 and Procurement 4.0","0","Bernardo Nicoletti","SPRINGER"
"2020","The New Internets (2014–Present)","0","Chantal Lebrument, Fabien Soyez","SPRINGER"
"2020","Strategies for mitigation of climate change: a review","288","Samer Fawzy, Ahmed I. Osman, John Doran, David W. Rooney","SPRINGER"
"2020","Open Access Publishing in the European Union: The Example of Scientific Works","6","Nikos Koutras","SPRINGER"
"2020","Financial Technologies Ensuring Information Transition","0","Tatyana A. Yakushkin, Victoria M. Romadikova","SPRINGER"
"2020","Contemporary Application of Ant: An Introduction","0","Idongesit Williams","SPRINGER"
"2020","A Computational Model for Measuring Trust in Mobile Social Networks Using Fuzzy Logic","2","Farzam Matinfar","SPRINGER"
"2020","Digital Leadership","0","Martina Seidl","SPRINGER"
"2020","Security Risks from Vulnerabilities and Backdoors","2","Jiangxing Wu","SPRINGER"
"2020","An Arbitrarily Concealing and Practically Binding Quantum Bit Commitment Protocol","1","Xin Sun, Quanlong Wang, Feifei He","SPRINGER"
"2020","Africa 4.0 as a Perspective Scenario for Neo-Industrialization in the Twenty-First Century: Global Competitiveness and Sustainable Development","0","Elena G. Popkova, Lubinda Haabazoka","SPRINGER"
"2020","Institutional Environment of the Digital Economy","2","Svetlana L. Sazanova, Nikolay V. Kuznetsov","SPRINGER"
"2020","From Information City to Smart City: Russian Experience of State Entrepreneurship","2","E. I. Ruzina","SPRINGER"
"2020","Multiset Synchronization with Counting Cuckoo Filters","1","Shangsen Li, Lailong Luo, Deke Guo","SPRINGER"
"2020","A Holistic Digital Twin Based on Semantic Web Technologies to Accelerate Digitalization","2","Patrick Moder, Hans Ehm, Eva Jofer","SPRINGER"
"2020","Proposed Solution for HID Fileless Ransomware Using Machine Learning","0","Mohamed Amine Kerrich, Adnane Addaim","SPRINGER"
"2020","Connected Vehicles in the IoV: Concepts, Technologies and Architectures","17","Zaigham Mahmood","SPRINGER"
"2020","Financing Your Digital Health Venture","1","Peter Adams","SPRINGER"
"2020","Smart Factory – Requirements for Exchanging Machine Data","0","Chiara Freichel, Anna Fuchs, Peter Werner","SPRINGER"
"2020","Company C: Cybersecurity","0","Tiran Rothman","SPRINGER"
"2020","A Common Legal Platform in the Age of Constant Acceleration","0","Uwe Bandey, Silvio Kupsch","SPRINGER"
"2020","Technological advancements and 2020","11","Muhammad Khurram Khan","SPRINGER"
"2020","HNM: Hexagonal Network Model for Comprehensive Smart City Management in Internet-of-Things","1","Eisha Akanksha","SPRINGER"
"2020","Introduction to the Corporate Innovation Management","0","Adalberto Rangone","SPRINGER"
"2020","IoT cyber risk: a holistic analysis of cyber risk assessment frameworks, risk vectors, and risk ranking process","36","Kamalanathan Kandasamy, Sethuraman Srinivas","SPRINGER"
"2020","BOINC: A Platform for Volunteer Computing","42","David P. Anderson","SPRINGER"
"2020","Workflow Management System with Automatic Correction","1","Wojciech Chmiel, Jan Derkacz, Andrzej Dziech","SPRINGER"
"2020","“#Government” - Understanding Dissemination, Transparency, Participation, Collaboration and Engagement on Twitter for Citizens","1","Purva Grover, Arpan Kumar Kar","SPRINGER"
"2020","Perceptions of supplier impacts on sustainable development in the mining and minerals sector: a survey analysing opportunities and barriers from an Australian perspective","7","Turlough F. Guerin","SPRINGER"
"2020","Energy Generation: Sources, Challenges and Solutions","0","Trilok Kumar Jain, Nirupa Jain","SPRINGER"
"2020","Topological considerations on peer-to-peer energy exchange and distributed energy generation in the smart grid","2","Ang Sha, Marco Aiello","SPRINGER"
"2020","Economically Incentivizing Urban Sustainability and Resilience","0","Zaheer Allam, David Jones, Meelan Thondoo","SPRINGER"
"2020","Why Entrepreneurial Competencies Are Essential for Business and Management Specialists in the Digital Economy Age?","0","Araksya Mirakyan, Svetlana Berezka","SPRINGER"
"2020","Forms of Immutable Architecture","0","Michael L. Perry","SPRINGER"
"2020","Role of International Remittances as an Economic Instrument for Poverty Eradication in Line with Sustainable Development Goals","1","Farhad Taghizadeh-Hesary, Naoyuki Yoshino","SPRINGER"
"2020","The Interaction Between Human and Media in the Future of Banking Industry","1","Parisa Bouzari, Abbas Gholampour","SPRINGER"
"2020","Finland: The Right to Be Forgotten","0","Anette Alén-Savikko","SPRINGER"
"2020","Rights to Land Ownership: A Means Toward Fighting Poverty","3","Ursula Hartenberger, James Kavanagh","SPRINGER"
"2020","Introduction to Internet Computing","1","Ali Sunyaev","SPRINGER"
"2020","A machine learning forecasting model for COVID-19 pandemic in India","193","R. Sujath, Jyotir Moy Chatterjee","SPRINGER"
"2020","Introduction and Preliminaries","0","Pranab Chakraborty, Subhamoy Maitra, Mridul Nandi","SPRINGER"
"2020","Securing Combined Fog-to-Cloud Systems: Challenges and Directions","1","Sarang Kahvazadeh, Xavi Masip-Bruin","SPRINGER"
"2020","Fog Computing Applications in Smart Cities: A Systematic Survey","69","Ghazaleh Javadzadeh, Amir Masoud Rahmani","SPRINGER"
"2020","Big data, privacy and COVID-19 – learning from humanitarian expertise in data protection","34","Andrej Zwitter, Oskar J. Gstrein","SPRINGER"
"2020","Digitalization as an Urgent Trend in the Development of the Social Sphere","1","Tatyana F. Romanova, Vladimir V. Klimuk","SPRINGER"
"2020","Centenary of the GOELRO Plan: Opportunities and Challenges of Planned Economy","1","A. A. Makarov, T. A. Mitrova","SPRINGER"
"2020","Data as the New Driving Gears of Urbanization","10","Zaheer Allam","SPRINGER"
"2020","Conclusions","0","Bernardo Nicoletti","SPRINGER"
"2020","Great Power Contest in a New (Digitalized) Guise","10","Kaan Sahin","SPRINGER"
"2020","Location Independence","0","Michael L. Perry","SPRINGER"
"2020","Practical Exact Proofs from Lattices: New Techniques to Exploit Fully-Splitting Rings","28","Muhammed F. Esgin, Ngoc Khanh Nguyen","SPRINGER"
"2020","Intelligent Agricultural Information Remote Data Storage Method Based on Block Chain","0","Kun Wang","SPRINGER"
"2020","PPSTS: Privacy Preservation in Geographical Data by Spatio-Temporal Shifting Using Elliptic Curve Cryptography","1","Nikhil B. Khandare","SPRINGER"
"2020","Climate Change and Westphalia","0","Will Hickey","SPRINGER"
"2020","Digital transformation—life cycle assessment of digital services, multifunctional devices and cloud computing","23","René Itten, Roland Hischier","SPRINGER"
"2020","Green Technology and Sustainability in Australia","0","Elias Saber","SPRINGER"
"2020","How Technology Affects Jobs: A Smarter Future for Skills, Jobs, and Growth in Asia","10","Sameer Khatiwada","SPRINGER"
"2020","DT at Springfield State University Institute","0","Dr. John Stark","SPRINGER"
"2020","A multivariate approach for the simultaneous modelling of market risk and credit risk for cryptocurrencies","13","Dean Fantazzini, Stephan Zimin","SPRINGER"
"2020","Smart and Sustainable Agriculture Through IoT Interventions: Improvisation, Innovation and Implementation—An Exploratory Study","2","Arindam Chakrabarty, Tagiya Mudang","SPRINGER"
"2020","Emergence of collective digital innovations through the process of control point driven network reconfiguration and reframing: the case of mobile payment","7","Boriana Rukanova, Mark de Reuver, Stefan Henningsson, Fatemeh Nikayin","SPRINGER"
"2020","A Lattice-Based Provably Secure Multisignature Scheme in Quantum Random Oracle Model","7","Masayuki Fukumitsu, Shingo Hasegawa","SPRINGER"
"2020","A Comparison of Message Exchange Patterns in BFT Protocols","2","Fábio Silva, Ana Alonso, José Pereira","SPRINGER"
"2020","Learning Human-Written Commit Messages to Document Code Changes","6","Yuan Huang, Nan Jia, Hao-Jie Zhou","SPRINGER"
"2020","International Initiatives in AI","1","Rosario Girasa","SPRINGER"
"2020","
","0","Peter Lacy, Jessica Long, Wesley Spindler","SPRINGER"
"2020","International Vision of Big Data","0","Laurent Degos","SPRINGER"
"2020","The Principle of Cyberspace Mimic Defense","0","Jiangxing Wu","SPRINGER"
"2020","Smart Dubai: Sensing Dubai Smart City for Smart Environment Management","4","Ummer Sahib","SPRINGER"
"2020","Specific Features of Strategic Planning of the Activities of Entrepreneurial Structures in the Conditions of Digital Transformation of the Modern Economy","1","Alexandr V. Tekin","SPRINGER"
"2020","The Helium Testnet","0","Karan Singh Garewal","SPRINGER"
"2020","Green Sustainable Regional Development and Digital Era","7","Narcisa Roxana Moşteanu","SPRINGER"
"2020","Value and Intelligence of Business Models in Journalism","3","Manuel Goyanes, Marta Rodríguez-Castro","SPRINGER"
"2020","Securitizing Her Foreign Economic Policy: Evolution of the Russian Security Thinking in the 2010s","0","Maxim Bratersky","SPRINGER"
"2020","National Public Health Informatics, United States","2","Paula Yoon, Daniel Pollock","SPRINGER"
"2020","Online Channels and the Country of Origin","0","Giovanna Pegan, Donata Vianelli, Patrizia de Luca","SPRINGER"
"2020","Künstliche Intelligenz – überschätzt oder unterschätzt? Ja!","0","Peter Pagel","SPRINGER"
"2020","Legal Service Platforms: Balancing Commercial and Common Interests","0","Philipp Glock, Alexander Weiß","SPRINGER"
"2020","Digital Social Science","0","","SPRINGER"
"2020","SolidRDP: Applying Solid Data Containers for Research Data Publishing","1","André Langer, Dang Vu Nguyen Hai, Martin Gaedke","SPRINGER"
"2020","GDPR – Challenges for Reconciling Legal Rules with Technical Reality","4","Mirosław Kutyłowski, Anna Lauks-Dutka, Moti Yung","SPRINGER"
"2020","Sustaining the current or pursuing the new: incumbent digital transformation strategies in the financial service industry","7","Maik Dehnert","SPRINGER"
"2020","Transformation of the real estate and construction industry: empirical findings from Germany","15","Andreas Pfnür, Benjamin Wagner","SPRINGER"
"2020","MisMesh: Security Issues and Challenges in Service Meshes","2","Dalton A. Hahn, Drew Davidson","SPRINGER"
"2020","Finding New Frontiers: The Challenges of Early-Stage Indian Entrepreneurs in Accessing Finance in an Evolving Startup Ecosystem","0","Rumki Majumdar","SPRINGER"
"2020","Digital innovations","49","Florian Wiesböck, Thomas Hess","SPRINGER"
"2020","Digital Scalability and Growth Options","0","Roberto Moro Visconti","SPRINGER"
"2020","The Manufacturing Planning and Control System: A Journey Towards the New Perspectives in Industry 4.0 Architectures","3","Andrea Grassi, Guido Guizzi","SPRINGER"
"2020","Explorative Process Design Patterns","9","Michael Rosemann","SPRINGER"
"2020","Survey on Zero-Trust Network Security","9","Xiangshuai Yan, Huijuan Wang","SPRINGER"
"2020","The Evolving Risk Landscape: Impact on Internal Control and External Regulation","0","Antonella Cappiello","SPRINGER"
"2020","Continuous Engineering Through ALM-PLM Integration","1","Purnima Rao, Kandhasami Palaniappan","SPRINGER"
"2020","Distributed Student Team Work in Challenge-Based Innovation and Entrepreneurship (I&E) Course","4","Galena Pisoni, Javier Segovia, Milena Stoycheva","SPRINGER"
"2020","Expected Constant Round Byzantine Broadcast Under Dishonest Majority","8","Jun Wan, Hanshen Xiao, Elaine Shi, Srinivas Devadas","SPRINGER"
"2020","Predictive big data analytics for supply chain demand forecasting: methods, applications, and research opportunities","57","Mahya Seyedan, Fereshteh Mafakheri","SPRINGER"
"2020","Technological Disruptions and the Indian IT Industry: Employment Concerns and Beyond","5","Hastimal Sagara, Keshab Das","SPRINGER"
"2020","Genetic algorithm-based tabu search for optimal energy-aware allocation of data center resources","11","Ramesh Chandran, S. Rakesh Kumar, N. Gayathri","SPRINGER"
"2020","The Evolution and Strategic Operations Perspective on 3D Printing: The Global and Japanese Experience","0","Abubaker Haddud, Anshuman Khare, Hiroki Ishikura","SPRINGER"
"2020","A Lightweight Security Protocol for IoT Using Merkle Hash Tree and Chaotic Cryptography","5","Nashreen Nesa, Indrajit Banerjee","SPRINGER"
"2020","Data Capture and Distribution","0","Bharat Vagadia","SPRINGER"
"2020","Internet-of-Things Marketplaces: State-of-the-Art and the Role of Distributed Ledger Technology","2","Daniel Noll, Rainer Alt","SPRINGER"
