year,title,citations,authors,editorial
"2021","Post-Quantum Adaptor Signature for Privacy-Preserving Off-Chain Payments","2","Erkan Tairi, Pedro Moreno-Sanchez","SPRINGER"
"2021","Financial Technology for Sustainable Development","0","Kelvin Leong, Anna Sung, Cedric Teissier","SPRINGER"
"2021","The Economics of Big Data","0","John Davis Akkara, Anju Kuriakose","SPRINGER"
"2021","Central Banks and Financial Authorities: Towards the Advancement of I-Fintech","1","Nafis Alam, Abdolhossein (Pejman) Zameni","SPRINGER"
"2021","Upgradable Contract","2","Gavin Zheng, Longxiang Gao, Liqun Huang","SPRINGER"
"2021","A Formal Process Virtual Machine for EOS-Based Smart Contract Security Verification","0","Zheng Yang, Hang Lei","SPRINGER"
"2021","Central bank digital currencies: policy and operational perspectives for India","4","Satish Babu, K M Abraham","SPRINGER"
"2021","New Challenges of International Law in the Digital Age","2","Aslan Kh. Abashidze, Agnessa O. Inshakova","SPRINGER"
"2021","Introduction. The Values of Public Service Media in the Internet Society","2","Marta Rodríguez-Castro","SPRINGER"
"2021","Design of Security Sharing System for Online Teaching Course Resources of Fine Arts Specialty","0","Li-na Dong, Ji-wei Liu","SPRINGER"
"2021","Machine Learning and Cryptocurrency in the Financial Markets","1","Haneol Cho, Kyu-Hwan Lee, Chansoo Kim","SPRINGER"
"2021","Vehicular Edge Computing and Networking: A Survey","193","Lei Liu, Chen Chen, Qingqi Pei, Sabita Maharjan","SPRINGER"
"2021","Trends in Global Telecommunication Fraud and Its Impact on Business","5","Martin Lacuška, Tomáš Peráček","SPRINGER"
"2021","Comprehensive Internet Software Platform for Implementation of Digital Projects","0","E. V. Birialtsev, M. R. Galimov, D. E. Demidov","SPRINGER"
"2021","Tortoise and Hares Consensus: The Meshcash Framework for Incentive-Compatible, Scalable Cryptocurrencies","0","Iddo Bentov, Pavel Hubáček, Tal Moran","SPRINGER"
"2021","Fantasy sports and gambling regulation in the Asia-Pacific","2","Muralee Das","SPRINGER"
"2021","Classification of Cyber Security Threats on Mobile Devices and Applications","11","Mohammed Amin Almaiah, Ali Al-Zahrani","SPRINGER"
"2021","Facebook’s Libra is far from broad acceptance as a world currency","0","Naoyuki Iwashita","SPRINGER"
"2021","Problems of Cryptocurrency Transactions: Foreign Experience and Development Prospects in Ukraine","0","Oleg Podtserkovnyi, Nadiia Reznik","SPRINGER"
"2021","Einführung in die Wirtschaftsinformatik","2","Prof. Dr. Jan Marco Leimeister","SPRINGER"
"2021","Supply Management Research","6","Prof. Dr. Christoph Bode","SPRINGER"
"2021","Digitales Management und Marketing","5","Prof. Dr. Stefan Detscher","SPRINGER"
"2021","Blockain-Technologie","0","Marc Flammer","SPRINGER"
"2021","Making Connected Mobility Work","18","Prof. Dr. Heike Proff","SPRINGER"
"2021","Grundkurs Electronic Business","2","Prof. Dr. Uwe Schmitz","SPRINGER"
"2021","Digital Business","5","Prof. Dr. Jochen Schellinger","SPRINGER"
"2021","Logistik in Wissenschaft und Praxis","5","Prof. Dr. Roy Fritzsche","SPRINGER"
"2021","Unterstützung der Corporate Governance durch technologische Neuerungen","0","Christoph Deiminger","SPRINGER"
"2021","Encyclopedia of Gerontology and Population Aging","88","Danan Gu","SPRINGER"
"2021","The Next Wave of Sociotechnical Design","25","Leona Chandra Kruse","SPRINGER"
"2021","Computational Management","35","Prof. Dr. Srikanta Patnaik, Kayhan Tajeddini","SPRINGER"
"2021","Advances in Cryptology – ASIACRYPT 2021","65","Dr. Mehdi Tibouchi, Huaxiong Wang","SPRINGER"
"2021","The German Chambers of Commerce and Industry","1","Dr. Eberhard Sasse","SPRINGER"
"2021","Secure IT Systems","8","Nicola Tuveri, Dr. Antonis Michalas, Billy Bob Brumley","SPRINGER"
"2021","Introduction to Supply Chain Resilience","34","Dmitry Ivanov","SPRINGER"
"2021","Edge Intelligence in the Making","1","Sen Lin, Zhi Zhou, Zhaofeng Zhang, Xu Chen","SPRINGER"
"2021","Developments in Information & Knowledge Management for Business Applications ","18","Prof. Dr. Natalia Kryvinska","SPRINGER"
"2021","Sustainable Textile and Fashion Value Chains","24","Dr. André Matthes, Katja Beyer","SPRINGER"
"2021","Africa and the Formation of the New System of International Relations","4","Alexey M. Vasiliev, Denis A. Degterev","SPRINGER"
"2021","Human Trafficking in Africa","3","Alecia Dionne Hoffman, Sabella Ogbobode Abidde","SPRINGER"
"2021","Supply Chain Management in Manufacturing and Service Systems","10","Sharan Srinivas, Suchithra Rajendran","SPRINGER"
"2021","Proceedings of the 6th Brazilian Technology Symposium (BTSym’20)","24","Prof. Dr. Yuzo Iano","SPRINGER"
"2021","Advanced Information Systems Engineering","96","Marcello La Rosa, Shazia Sadiq","SPRINGER"
"2021","Big Data Analytics","31","Satish Narayana Srirama, Prof. Dr. Jerry Chun-Wei Lin","SPRINGER"
"2021","Provenance and Annotation of Data and Processes","0","Boris Glavic, Vanessa Braganholo","SPRINGER"
"2021","The History and Future of Technology","4","Robert U. Ayres","SPRINGER"
"2021","The Palgrave Handbook of the Public Servant","29","Prof. Helen Sullivan","SPRINGER"
"2021","The Robomobility Revolution of Urban Public Transport","3","Sylvie Mira-Bonnardel","SPRINGER"
"2021","African Handbook of Climate Change Adaptation","80","Prof. Nicholas Oguge","SPRINGER"
"2021","Capital, Systems, and Objects","1","Richard Thomas Watson, Prof. Saji K. Mathew","SPRINGER"
"2021","Digital Social Innovation ","0","Dr. Chiara Certomà","SPRINGER"
"2021","Powering a Learning Society During an Age of Disruption","9","Sungsup Ra, Shanti Jagannathan","SPRINGER"
"2021","Intelligent Data Engineering and Automated Learning – IDEAL 2021","40","Dr. Hujun Yin, David Camacho","SPRINGER"
"2021","Computer Information Systems and Industrial Management","14","Prof. Khalid Saeed, Dr. Jiří Dvorský","SPRINGER"
"2021","The CISO’s Transformation","3","Raj Badhwar","SPRINGER"
"2021","Efficient Analysis of Transactional Data Using Graph Convolutional Networks","0","Hamish Hall, Pedro Baiz, Philip Nadler","SPRINGER"
"2021","Flower Bouquets and Ecosystems","0","Eric van Heck","SPRINGER"
"2021","Artificial Intelligence-based Detection and Prediction of Corporate Earnings Management","1","Sohyeon Kang, Sorah Park","SPRINGER"
"2021","A Fast Authentication Scheme for Cross-Network-Slicing Based on Multiple Operators in 5G Environments","1","Jheng-Jia Huang, Chun-I Fan, Yu-Chen Hsu","SPRINGER"
"2021","Classification Aspects of the Data Offloading Process Applied to Fog Computing","0","Sávio Melo, Cícero Silva, Gibeon Aquino","SPRINGER"
"2021","Finanzwirtschaft in der Internetökonomie","0","Prof. Dr. Harald Meisner","SPRINGER"
"2021","Development of China’s Logistics Market","0","Xiaomei Jiang","SPRINGER"
"2021","Formal Analysis of Composable DeFi Protocols","7","Palina Tolmach, Yi Li, Shang-Wei Lin","SPRINGER"
"2021","Healthcare 4.0: A Voyage of Fog Computing with IOT, Cloud Computing, Big Data, and Machine Learning","7","Anish Kumar Sarangi","SPRINGER"
"2021","DLT Core Characteristics of Basis of Use Case Evaluation","0","Dr. Gerald R. Gray","SPRINGER"
"2021","Bitcoin in the economics and finance literature: a survey","11","Parthajit Kayal, Purnima Rohilla","SPRINGER"
"2021","Der Computer erscheint im Holozän","0","Prof. Dr. Andreas Meier, Fabrice Tschudi","SPRINGER"
"2021","Taxonomy and Typology of Crypto-Assets: Approaches of International Organizations","12","","SPRINGER"
"2021","Livestock Welfare by Means of an Edge Computing and IoT Platform","1","Mehmet Öztürk, Ricardo S. Alonso","SPRINGER"
"2021","Artificial Intelligence in the Healthcare System: An Overview","8","Jacek Lorkowski, Oliwia Grzegorowska, Mieczysław Pokorski","SPRINGER"
"2021",": Compact-Sized Anonymous and Auditable Distributed Payments","8","Panagiotis Chatzigiannis, Foteini Baldimtsi","SPRINGER"
"2021","Introduction to the Digitalization of Power Systems and Markets","2","Umit Cali, Murat Kuzlu","SPRINGER"
"2021","Advances in Core Computer Science-Based Technologies","1","George A. Tsihrintzis, Maria Virvou","SPRINGER"
"2021","Cryptocurrencies in the Regulatory Field of International Organizations","1","Ilya Lifshits","SPRINGER"
"2021","The Evolution of Supply Chain Startups","3","Anya Klyukanova","SPRINGER"
"2021","Big Data: Information Technology as Control over the Profession of Medicine","1","J. Warren Salmon, Stephen L. Thompson","SPRINGER"
"2021","Financing the Transition","2","John C. Shideler, Jean Hetzel","SPRINGER"
"2021","Smart Grid Standards and Protocols","0","Umit Cali, Murat Kuzlu","SPRINGER"
"2021","Background and State-of-the-Art","0","Tomé Almeida Borges, Rui Neves","SPRINGER"
"2021","Smart Platforms and Technical Solutions: Can We Really Achieve Smart-Resilient Models?","2","Ali Cheshmehzangi","SPRINGER"
"2021","Analysis of Computational Intelligence Techniques in Smart Cities","1","Ayesha Shakeel, Ved Prakash Mishra","SPRINGER"
"2021","Initial coin offerings, asymmetric information, and loyal CEOs","40","Paul P. Momtaz","SPRINGER"
"2021","The Role of Artificial Intelligence in Professional Legal Sphere: Development Tool or Existential Threat?","1","Olga I. Miroshnichenko, Darya S. Proscurina","SPRINGER"
"2021","Cybersecurity Risk in FinTech","1","Gurdip Kaur, Ziba Habibi Lashkari","SPRINGER"
"2021","A Smart and Open-Source Framework for Cultural Landscape Policies","0","Alexandru Calcatinge","SPRINGER"
"2021","On the Issue of the Size, Prospects and Purpose of the Digital Economy","0","Yana S. Matkovskaya","SPRINGER"
"2021","A conceptual framework for information-leakage-resilience","5","Wai-Peng Wong, Kim Hua Tan, Kannan Govindan, Di Li","SPRINGER"
"2021","Semantische Datenintelligenz im Einsatz","3","Börteçin Ege, Prof. Dr. Adrian Paschke","SPRINGER"
"2021","LIMAP: A Lightweight Multilayer Authentication Protocol for WBAN","2","Purbasha Das, Anjali Vashisth, Devanshi Chadha","SPRINGER"
"2021","Market Mechanisms for Reducing Emissions and the Introduction of a Flexible Consumption Tax","5","Agime Gerbeti","SPRINGER"
"2021","Trust estimation in peer-to-peer network using BLUE","5","Ruchir Gupta, Yatindra Nath Singh","SPRINGER"
"2021","How Distributed Ledger Technology Can Influence Trust Improving Data Sharing in Collaborative Networks","0","Ronald van den Heuvel, Rogier van de Wetering","SPRINGER"
"2021","The ","0","Robert U. Ayres","SPRINGER"
"2021","A control-driven autonomous authentication scheme for peer-to-peer control systems assisted industrial Internet of things","1","Salem Alkhalaf","SPRINGER"
"2021","Byzantine Fault-Tolerant Consensus Algorithm Based on the Scoring Mechanism","0","Cheng Zhong, Zhengwen Zhang, Peng Lin","SPRINGER"
"2021","Game-Theoretic Fairness Meets Multi-party Protocols: The Case of Leader Election","4","Kai-Min Chung, T.-H. Hubert Chan, Ting Wen","SPRINGER"
"2021","Introduction","0","Sukhdeep Singh, Yulei Wu, Tarik Taleb","SPRINGER"
"2021","Trust in the investor relationship marketing of startups: a systematic literature review and research agenda","9","Manuel Kaiser, Elisabeth S. C. Berger","SPRINGER"
"2021","A Review on the Contribution of IoT in Various Domains of Supply Chain Industry","0","Ramesh Shahabade","SPRINGER"
"2021","Security and privacy in the Internet of Things: threats and challenges","1","Youakim Badr, Xiaoyang Zhu","SPRINGER"
"2021","Research Opportunities in Industry 4.0: A Literature Review","0","Shivam, Manish Gupta","SPRINGER"
"2021","Higher Education’s Microcredentialing Craze: a Postdigital-Deweyan Critique","35","Shane J. Ralston","SPRINGER"
"2021","YOSO: You Only Speak Once","11","Craig Gentry, Shai Halevi, Hugo Krawczyk","SPRINGER"
"2021","SpecTest: Specification-Based Compiler Testing","3","Richard Schumi, Jun Sun","SPRINGER"
"2021","The Challenge of Challenges and Information Science","1","Jan Nolin","SPRINGER"
"2021","SoK: Auditability and Accountability in Distributed Payment Systems","3","Panagiotis Chatzigiannis, Foteini Baldimtsi","SPRINGER"
"2021","A Practical Tool-Chain for the Development of Coordination Scenarios","0","Eva Maria Kuehn","SPRINGER"
"2021","An Encryption Method Based on Fibonacci Recursive Matrix for Wireless Sensor Networks","0","Yiqin Bao, Qiang Zhao, Hao Zheng","SPRINGER"
"2021","Data Protection Around the World: Future Challenges","1","Elif Kiesow Cortez","SPRINGER"
"2021","Collaborative Deanonymization","1","Patrik Keller, Martin Florian, Rainer Böhme","SPRINGER"
"2021","Operation Principles of Smart Contract","0","Gavin Zheng, Longxiang Gao, Liqun Huang","SPRINGER"
"2021","Efficient State Management in Distributed Ledgers","1","Dimitris Karakostas, Nikos Karayannidis","SPRINGER"
"2021","Policing the Cybercrime Script of Darknet Drug Markets: Methods of Effective Law Enforcement Intervention","10","Eric Jardine","SPRINGER"
"2021","The Intellectual Property of Factor-Oriented Trial Intelligent Judicial System Based on Knowledge Graph","0","Jing Bian, Danyun Deng, Yinmu Sun, Yehao Yan","SPRINGER"
"2021","A Trustable and Interoperable Decentralized Solution for Citizen-Centric and Cross-Border eGovernance: A Conceptual Approach","4","George Domalis, Nikos Karacapilidis, Dimitris Tsakalidis","SPRINGER"
"2021","Feeding a Smart City","0","Jonathan Lodge","SPRINGER"
"2021","A Survey on Security and Privacy Issues in Contact Tracing Application of Covid-19","27","B. Sowmiya, V.S. Abhijith, S. Sudersan, R. Sakthi Jaya Sundar","SPRINGER"
"2021","Digital Transformation Strategies of Oil and Gas Companies: Preparing for the Fourth Industrial Revolution","3","Anastasia Sheveleva, Sergey Tyaglov, Peter Khaiter","SPRINGER"
"2021","Secure Machine Intelligence and Distributed Ledger","0","Dmitry Arseniev, Dmitry Baskakov","SPRINGER"
"2021","The Future","0","Richard Thomas Watson","SPRINGER"
"2021","Transparency to the Extreme: An In-Depth Study of the Bitcoin Exchange Ecosystem","0","Gengsheng Xue, Yang Li, Zibin Zheng","SPRINGER"
"2021","Using Technologies to Uncover Patterns in Human Trafficking","1","Annamaria Szakonyi, Harshini Chellasamy","SPRINGER"
"2021","Bitcoin Prediction Using Ensemble Modelling","0","K. Govinda, R. Rajkumar, Jolly Masih","SPRINGER"
"2021","Internal Control for Ensuring Sustainable Development of a Business","2","Tatyana V. Bodrova, Olga E. Kachkova","SPRINGER"
"2021","Construction of Smart Service Platform in the Perspective of Smart City Development","1","Zhenxing Ge, Ying Hu","SPRINGER"
"2021","Worldwide Research Trends on Smart Homes","0","Esther Salmerón-Manzano, Mehdi Rahmani-Andebili","SPRINGER"
"2021","ICT Tools for Fishermen Assistance in India","1","Sandhya Kiran, Anusha D. Shetti","SPRINGER"
"2021","Ransomware Economics","0","Matthew Ryan","SPRINGER"
"2021","Fog Computing Architectures and Frameworks for Healthcare 4.0","2","Anuja R. Nair, Sudeep Tanwar","SPRINGER"
"2021","Modelling Internet of things (IoT)-driven global sustainability in multi-tier agri-food supply chain under natural epidemic outbreaks","43","Sanjeev Yadav, Sunil Luthra, Dixit Garg","SPRINGER"
"2021","Implementation of the Internet of Medical Things (IoMT): Clinical and Policy Implications","0","Rohan D’Souza","SPRINGER"
"2021","Fisheries Crime and Ocean Resilience","0","Jade Lindley","SPRINGER"
"2021","Introduction","0","Sezer Bozkuş Kahyaoğlu","SPRINGER"
"2021","Pay to Win: Cheap, Cross-Chain Bribing Attacks on PoW Cryptocurrencies","0","Aljosha Judmayer, Nicholas Stifter","SPRINGER"
"2021","Exploring the driving forces of the Bitcoin currency exchange rate dynamics: an EGARCH approach","8","Siwen Zhou","SPRINGER"
"2021","Attribute-based public integrity auditing for shared data with efficient user revocation in cloud storage","10","Jaya Rao Gudeme, Syam Kumar Pasupuleti","SPRINGER"
"2021","A Rational Delegating Computation Protocol Based on Smart Contract","0","Juan Ma, Yuling Chen, Guoxu Liu, Hongliang Zhu","SPRINGER"
"2021","Industry 4.0—The Fourth Industrial Revolution","1","Jan Kiciński, Patryk Chaja","SPRINGER"
"2021","Beyond the Design of PBFT","0","Suyash Gupta, Jelle Hellings","SPRINGER"
"2021","Calculating the Proof of Work Using Volunteer Computing","1","Rishab Lamba, Vanita Jain, Dharmender Saini","SPRINGER"
"2021","Big Data and Modern-Day Technologies in COVID-19 Pandemic: Opportunities, Challenges, and Future Avenues","2","Mohd Abdul Ahad, Sara Paiva","SPRINGER"
"2021","Not All Doom and Gloom: How Energy-Intensive and Temporally Flexible Data Center Applications May Actually Promote Renewable Energy Sources","6","Gilbert Fridgen, Marc-Fabian Körner","SPRINGER"
"2021","The Future","0","Richard Thomas Watson, Saji K. Mathew","SPRINGER"
"2021","Reflections and Observations","0","Sean Stein Smith","SPRINGER"
"2021","Islamic Finance and Circular Economy: An Introduction","0","Syed Nazim Ali, Zul Hakim Jumat","SPRINGER"
"2021","Emerging trends and global scope of big data analytics: a scientometric analysis","8","Keshav Singh Rawat, Sandeep Kumar Sood","SPRINGER"
"2021","Cyber-Physical Loops as Drivers of Value Creation in NDE 4.0","12","Johannes Vrana, Ripudaman Singh","SPRINGER"
"2021","Scientific production and thematic breakthroughs in smart learning environments: a bibliometric analysis","44","Friday Joseph Agbo, Solomon Sunday Oyelere, Jarkko Suhonen","SPRINGER"
"2021","A Conceptual Model to Identify Illegal Activities on the Bitcoin System","1","Khaled Gubran Al-Hashedi, Pritheega Magalingam","SPRINGER"
"2021","Connected Business: Creating Value in the Networked Economy","0","Oliver Gassmann, Fabrizio Ferrandina","SPRINGER"
"2021","Token Economy","32","Ali Sunyaev, Niclas Kannengießer, Roman Beck","SPRINGER"
"2021","An Analysis of China Health Charity Credibility Before and After the 2016 Charity Law of the People’s Republic of China","2","Qing Xu, Tim K. Mackey, Raphael E. Cuomo, Bryan A. Liang","SPRINGER"
"2021","Insight monetization intermediary platform using recommender systems","4","Payam Hanafizadeh, Mahdi Barkhordari Firouzabadi, Khuong Minh Vu","SPRINGER"
"2021","Social Engineering Attacks: Recent Advances and Challenges","2","Nikol Mashtalyar, Uwera Nina Ntaganzwa","SPRINGER"
"2021","A Game-Theoretic Analysis of Cross-ledger Swaps with Packetized Payments","1","Alevtina Dubovitskaya, Damien Ackerer","SPRINGER"
"2021","Machine Learning with IoMT: Opportunities and Research Challenges","0","M. Bharathi, A. Amsaveni","SPRINGER"
"2021","Application of Information Technologies in Tax Administration","2","O. L. Mikhaleva, M. Vochozka","SPRINGER"
"2021","Information and Communication Technologies","0","Harald Øverby, Jan Arild Audestad","SPRINGER"
"2021","Global Zakat Cooperation Chain to SDGs: How Shall Mechanisms and Master Plan Be?","0","Fauzia Mubarik","SPRINGER"
"2021","Joint optimization of network selection and task offloading for vehicular edge computing","0","Lujie Tang, Bing Tang, Li Zhang, Feiyan Guo, Haiwu He","SPRINGER"
"2021","i","0","Elisabeth Kapsammer, Birgit Pröll, Werner Retschitzegger","SPRINGER"
"2021","Conclusion","0","Zhen Troy Chen","SPRINGER"
"2021","Data replication schemes in cloud computing: a survey","17","Ali Shakarami, Mostafa Ghobaei-Arani, Ali Shahidinejad","SPRINGER"
"2021","The World in 2030: Looking Back Ten Years from Now","0","Sabina Dewan, Ekkehard Ernst, Eric Gravel","SPRINGER"
"2021","Improving NDE 4.0 by Networking, Advanced Sensors, Smartphones, and Tablets","0","Chris Udell, Marco Maggioni, Gerhard Mook","SPRINGER"
"2021","Study and Review of Quality 4.0 in the Industry","1","Gaurav Gohane, Atul Bulkunde, Anish Parate","SPRINGER"
"2021","Introduction","0","John J A Burke","SPRINGER"
"2021","Overview: Perspectives and Structure","0","Michitaka Kosaka, Jie Wu, Ke Xing","SPRINGER"
"2021","Transition of SMEs Towards Smart Factories: Business Models and Concepts","0","Vladimír Modrák, Zuzana Šoltysová","SPRINGER"
"2021","Incorum: A Citizen-Centric Sensor Data Marketplace for Urban Participation","0","Heiko Bornholdt, Dirk Bade, Wolf Posdorfer","SPRINGER"
"2021","On the Fairness of Swarm Learning in Skin Lesion Classification","1","Di Fan, Yifan Wu, Xiaoxiao Li","SPRINGER"
"2021","A new authentication and key agreement protocol for 5G wireless networks","9","Tian Liu, Fan Wu, Xiong Li, Chaoyang Chen","SPRINGER"
"2021","Guided Analytics Software for Smart Aggregation, Cognition, and Interactive Visualisation","0","Aleksandar Karadimce","SPRINGER"
"2021","UML Conceptual Analysis of Smart Contract for Health Claim Processing","1","Subhasis Mohapatra, Smita Parija","SPRINGER"
"2021","Development of the System of Consumer Cooperation in the Conditions of Digitalization of the Economy","0","Vilyur Y. Akhmetov, Azat N. Kuzyashev","SPRINGER"
"2021","Data Protection in the Era of Artificial Intelligence: Trends, Existing Solutions and Recommendations for Privacy-Preserving Technologies","0","Tjerk Timan, Zoltan Mann","SPRINGER"
"2021","Digital Transformation to Build Smart Cities","1","Nasser Al Marzouqi, Cristina Bueti","SPRINGER"
"2021","One-Time Traceable Ring Signatures","3","Alessandra Scafuro, Bihan Zhang","SPRINGER"
"2021","Policy Recommendations for Promoting Touristic Attractivity from Local Government Perspective in Innovative Environments","0","Manuel Pedro Rodríguez Bolívar, Fabiana Roberto, Rosa Lombardi","SPRINGER"
"2021","Electronic Healthcare System: Mental Disorder Assessment and Intervention with Self-Treatment Using Rule-Based Techniques","1","Nurnadiah Zamri, Lazim Abdullah","SPRINGER"
"2021","Trust Matters","0","Paul Domjan, Gavin Serkin, Brandon Thomas, John Toshack","SPRINGER"
"2021","An IOMT assisted lung nodule segmentation using enhanced receptive field-based modified UNet","2","Zeeshan Ali, Aun Irtaza, Muazzam Maqsood","SPRINGER"
"2021","Cryptocurrencies asset pricing via machine learning","2","Qiyu Wang","SPRINGER"
"2021","Philanthropic Civil Society Organizations’ “Labor Pains” and “Transformation”","0","Yidan Chen","SPRINGER"
"2021","FASHION 4.0: A Potential Solution to a More Sustainable Fashion Industry","2","Chloe Vieira de Haro, Yi Wang","SPRINGER"
"2021","An Online Truthful Auction for IoT Data Trading with Dynamic Data Owners","2","Zhenni Feng, Junchang Chen, Tong Liu","SPRINGER"
"2021","Emerging Trends in the Marketing of Financially Engineered Insurance Products","0","Sunitha Ratnakaram, Venkamaraju Chakravaram","SPRINGER"
"2021","Blockchains and Distributed Ledgers Uncovered: Clarifications, Achievements, and Open Issues","8","Eder J. Scheid, Bruno B. Rodrigues","SPRINGER"
"2021","Integrierte Materialwirtschaft, Logistik, Beschaffung und Produktion","9","Prof. Dr. Helmut Wannenwetsch","SPRINGER"
"2021","Formal Verification of HotStuff","2","Leander Jehl","SPRINGER"
"2021",": A Network-Layer Attack on the Anonymity of Cryptocurrencies","1","Maria Apostolaki, Cedric Maire","SPRINGER"
"2021","Conclusions","0","Filipe Duarte Santos","SPRINGER"
"2021","Sharing Economy in der Industrie","2","Prof. Dr. Axel Winkelmann","SPRINGER"
"2021","Progress for Life Cycle Sustainability Assessment by Means of Digital Lifecycle Twins — A Taxonomy","6","Theresa Riedelsheimer, Sabrina Neugebauer, Kai Lindow","SPRINGER"
"2021","Hennemann, Moritz, Interaktion und Partizipation. Dimensionen systemischer Bindung im Privatrecht.","0","Christian Armbrüster","SPRINGER"
"2021","AgriEdge: Edge Intelligent 5G Narrow Band Internet of Drone Things for Agriculture 4.0","2","Aakashjit Bhattacharya, Debashis De","SPRINGER"
"2021","iCredit: A Credit Based Incentive Scheme to Combat Double Spending in Post-Disaster Peer-to-Peer Opportunistic Communication Over Delay Tolerant Network","1","Chandrima Chakrabarti","SPRINGER"
"2021","Digital Innovation and Digital Business Transformation in the Age of Digital Change","1","Rolf Dornberger, Dino Schwaferts","SPRINGER"
"2021","Platforms for Banking 5.0","0","Bernardo Nicoletti","SPRINGER"
"2021","Regulatory Lag, Regulatory Friction and Regulatory Transition as FinTech Disenablers: Calibrating an EU Response to the Regulatory Sandbox Phenomenon","8","Deirdre Ahern","SPRINGER"
"2021","SoK: Lending Pools in Decentralized Finance","10","Massimo Bartoletti, James Hsin-yu Chiang","SPRINGER"
"2021","Alternative Data, Big Data, and Applications to Finance","0","Ben Charoenwong","SPRINGER"
"2021","FinTech in Bahrain: The Role of FinTech in Empowering Women","8","Haya Yusuf Mohamed, Allam Hamdan","SPRINGER"
"2021","RETRACTED ARTICLE: Network traffic detection for peer-to-peer traffic matrices on bayesian network in WSN","4","D. Geepthi, C. Christopher Columbus","SPRINGER"
"2021","Loosely-self-stabilizing Byzantine-Tolerant Binary Consensus for Signature-Free Message-Passing Systems","2","Chryssis Georgiou, Ioannis Marcoullis, Michel Raynal, Elad M. Schiller","SPRINGER"
"2021","OR in the industrial engineering of Industry 4.0: experiences from the Iberian Peninsula mirrored in CJOR","3","Josefa Mula, Marija Bogataj","SPRINGER"
"2021","Introduction to Digitalization Cases Vol. 2: Mastering Digital Transformation for Global Business","0","Nils Urbach, Maximilian Röglinger, Rose Alinda Alias","SPRINGER"
"2021","Digital Economy as a Driver of Sustainable and Inclusive Growth in Africa—Case Study","1","Anna Masłoń-Oracz, Josephine Ojiambo, Oduor Kevin","SPRINGER"
"2021","The Complex Shape of Anonymity in Cryptocurrencies: Case Studies from a Systematic Approach","0","Niluka Amarasinghe, Xavier Boyen","SPRINGER"
"2021","A Study on Bitcoin Price Volatility Based on the SVAR Model and Impulse Response Analysis","0","Hecong Xu, Xiaolei Xu, Zhen Wu, Haifeng Guo","SPRINGER"
"2021","Liquidations: DeFi on a Knife-Edge","14","Daniel Perez, Sam M. Werner, Jiahua Xu","SPRINGER"
"2021","Strategisches und operatives Logistikmanagement: Beschaffung","0","Prof. Rainer Lasch","SPRINGER"
"2021","Application and Research of Power Communication Trusted Access Gateway","0","Wei-wei Kong, Jie Zhang, Pei-chun Pan, Jia Yu","SPRINGER"
"2021","Purposes and Principles of Shelf Life Determination","0","Peter J. Taormina","SPRINGER"
"2021","Enhancing Financial Inclusion Using FinTech-Based Payment System","0","Mohamed Cherif El Amri, Mustafa Omar Mohammed, Ayman Mohamad Bakr","SPRINGER"
"2021","An Overview of Medical Internet of Things, Artificial Intelligence, and Cloud Computing Employed in Health Care from a Modern Panorama","1","Ana Carolina Borges Monteiro","SPRINGER"
"2021","Transformation of Risk Management in the Context of Digitalization of the Economy and Business","2","Tatiana V. Gaponenko, Sofia A. Gavrilenko","SPRINGER"
"2021","Fintech Ecosystem in Turkey: An Evaluation in Terms of Financial Markets and Financial Stability","1","Şakir Sakarya, Melek Aksu","SPRINGER"
"2021","SVM: An Approach to Detect Illicit Transaction in the Bitcoin Network","1","Abdelaziz Elbaghdadi, Soufiane Mezroui","SPRINGER"
"2021","FinTech Valuation","1","Roberto Moro-Visconti","SPRINGER"
"2021","Strategische Beschaffung","0","Rainer Lasch","SPRINGER"
"2021","Technische Grundlagen von Informations- und Kommunikationssystemen","0","Jan Marco Leimeister","SPRINGER"
"2021","Supply Chain Kooperationen 4.0","0","Anja Franke","SPRINGER"
"2021","Distributed Ledgers in der Energieversorgung","0","Pascal Pfister, Jan T. Frecè","SPRINGER"
"2021","IoT – Best Practices","2","Stefan Meinhardt, Prof. Dr. Felix Wortmann","SPRINGER"
"2021","Architekturen der Verwaltungsdigitalisierung","2","Prof. Dr. Ulrich Lohmann","SPRINGER"
"2021","Digitalisierung in Studium und Lehre gemeinsam gestalten","28","","SPRINGER"
"2021","Logistik-Start-ups  ","1","Martin Schwemmer, Patrick Seeßle","SPRINGER"
"2021","Quick Guide Kryptowerte","1","Hannah Appel","SPRINGER"
"2021","Gegenwart und Zukunft sozialer Dienstleistungsarbeit","11","Prof. Dr. Carolin Freier","SPRINGER"
"2021","Digitalisierung und Resilienz in der Food Supply Chain","2","Manfred Hofmeier, Ulrike Lechner","SPRINGER"
"2021","Dezentrale unternehmensübergreifende Koordination von Fertigungskapazitäten","0","Adrian Hofmann, Chiara Freichel","SPRINGER"
"2021","Organisational Buying","2","Daniel D Prior","SPRINGER"
"2021","e-Learning, e-Education, and Online Training","19","Weina Fu, Shuai Liu, Jianhua Dai","SPRINGER"
"2021","Legal and Ethical Challenges of Artificial Intelligence from an International Law Perspective","1","Themistoklis Tzimas","SPRINGER"
"2021","New Trends and Challenges in Information Science and Information Seeking Behaviour","4","Octavia-Luciana Madge","SPRINGER"
"2021","Engineering the Transformation of the Enterprise","7","Prof. Dr. Stephan Aier","SPRINGER"
